loan_id,account_id,amount_loan,duration,payments,status,type,amount_trans,balance,date_diff
5963,4746,204780,60,3413,,credit,49675.0,89411.0,86400.0
5973,4784,219456,48,4572,,credit,400.0,400.0,
5973,4784,219456,48,4572,,credit,29445.0,29845.0,172800.0
5973,4784,219456,48,4572,,credit,88.3,29933.3,1814400.0
5973,4784,219456,48,4572,,withdrawal,6400.0,23533.3,
5973,4784,219456,48,4572,,credit,29445.0,52978.3,864000.0
5973,4784,219456,48,4572,,credit,191.8,53170.1,1728000.0
5973,4784,219456,48,4572,,withdrawal,15100.0,38070.1,2592000.0
5973,4784,219456,48,4572,,credit,29445.0,67515.1,864000.0
5973,4784,219456,48,4572,,credit,263.7,67778.8,1814400.0
5973,4784,219456,48,4572,,withdrawal,20100.0,47678.8,2592000.0
5973,4784,219456,48,4572,,credit,29445.0,77123.8,864000.0
5976,4794,465504,48,9698,,credit,1100.0,1100.0,
5976,4794,465504,48,9698,,credit,16490.0,17590.0,1555200.0
5976,4794,465504,48,9698,,credit,2500.0,20090.0,1036800.0
5976,4794,465504,48,9698,,credit,40.5,20130.5,1209600.0
5976,4794,465504,48,9698,,credit,16490.0,36620.5,432000.0
5976,4794,465504,48,9698,,withdrawal,7100.0,29520.5,
5976,4794,465504,48,9698,,credit,102.0,29622.5,1987200.0
5976,4794,465504,48,9698,,credit,16490.0,46112.4,432000.0
5976,4794,465504,48,9698,,withdrawal,16200.0,29912.4,2592000.0
5976,4794,465504,48,9698,,credit,123.7,30036.2,2246400.0
5976,4794,465504,48,9698,,credit,16490.0,46526.2,432000.0
5976,4794,465504,48,9698,,withdrawal,13200.0,33326.2,2592000.0
5976,4794,465504,48,9698,,credit,131.3,33457.4,2160000.0
5976,4794,465504,48,9698,,credit,16490.0,49947.4,432000.0
5976,4794,465504,48,9698,,withdrawal,603.0,40844.4,1641600.0
5976,4794,465504,48,9698,,withdrawal,8500.0,41447.4,0.0
5976,4794,465504,48,9698,,withdrawal,1660.0,39184.4,259200.0
5976,4794,465504,48,9698,,withdrawal,3142.0,36042.4,259200.0
5976,4794,465504,48,9698,,withdrawal,1922.0,34120.4,172800.0
5976,4794,465504,48,9698,,withdrawal,11900.0,22220.4,259200.0
5976,4794,465504,48,9698,,withdrawal,14.6,22328.8,1209600.0
5976,4794,465504,48,9698,,credit,122.9,22343.4,2246400.0
5976,4794,465504,48,9698,,withdrawal,9400.0,12928.8,345600.0
5976,4794,465504,48,9698,,credit,24735.0,37663.8,432000.0
5976,4794,465504,48,9698,,withdrawal,603.0,37060.8,172800.0
5976,4794,465504,48,9698,,withdrawal,1660.0,35400.8,259200.0
5976,4794,465504,48,9698,,withdrawal,3840.0,28418.8,259200.0
5976,4794,465504,48,9698,,withdrawal,3142.0,32258.8,0.0
5976,4794,465504,48,9698,,withdrawal,1922.0,26496.8,172800.0
5976,4794,465504,48,9698,,withdrawal,8200.0,18296.8,172800.0
5976,4794,465504,48,9698,,withdrawal,3600.0,14696.8,432000.0
5976,4794,465504,48,9698,,withdrawal,7500.0,7196.8,345600.0
5976,4794,465504,48,9698,,withdrawal,14.6,7273.0,432000.0
5976,4794,465504,48,9698,,credit,90.8,7287.6,2160000.0
5976,4794,465504,48,9698,,credit,16490.0,23763.0,432000.0
5976,4794,465504,48,9698,,withdrawal,603.0,23160.0,518400.0
5976,4794,465504,48,9698,,withdrawal,1660.0,21500.0,259200.0
5976,4794,465504,48,9698,,withdrawal,3142.0,18358.0,259200.0
5976,4794,465504,48,9698,,withdrawal,1922.0,16436.0,172800.0
5976,4794,465504,48,9698,,credit,1800.0,18236.0,950400.0
5976,4794,465504,48,9698,,withdrawal,14.6,18292.9,1468800.0
5976,4794,465504,48,9698,,credit,71.5,18307.5,1296000.0
5976,4794,465504,48,9698,,credit,16490.0,34782.9,432000.0
5976,4794,465504,48,9698,,withdrawal,603.0,34179.9,518400.0
5976,4794,465504,48,9698,,withdrawal,1660.0,32519.9,259200.0
5976,4794,465504,48,9698,,withdrawal,3142.0,29377.9,259200.0
5976,4794,465504,48,9698,,withdrawal,1922.0,27455.9,172800.0
5976,4794,465504,48,9698,,credit,2500.0,29955.9,864000.0
5976,4794,465504,48,9698,,withdrawal,10800.0,19155.9,345600.0
5976,4794,465504,48,9698,,withdrawal,14.6,19240.2,1123200.0
5976,4794,465504,48,9698,,credit,98.9,19254.8,1382400.0
5976,4794,465504,48,9698,,credit,16490.0,35730.2,432000.0
5976,4794,465504,48,9698,,withdrawal,603.0,35127.2,518400.0
5976,4794,465504,48,9698,,withdrawal,1660.0,33467.2,259200.0
5976,4794,465504,48,9698,,withdrawal,12200.0,21267.2,172800.0
5976,4794,465504,48,9698,,withdrawal,3142.0,18125.2,86400.0
5976,4794,465504,48,9698,,withdrawal,1922.0,18003.2,172800.0
5976,4794,465504,48,9698,,credit,1800.0,19925.2,777600.0
5976,4794,465504,48,9698,,withdrawal,14.6,18080.6,1382400.0
5976,4794,465504,48,9698,,credit,92.0,18095.2,1382400.0
5976,4794,465504,48,9698,,credit,16490.0,34570.6,432000.0
5976,4794,465504,48,9698,,withdrawal,603.0,33967.6,518400.0
5976,4794,465504,48,9698,,withdrawal,1660.0,32307.6,259200.0
5976,4794,465504,48,9698,,withdrawal,3142.0,29165.6,259200.0
5976,4794,465504,48,9698,,credit,3100.0,32265.6,777600.0
5976,4794,465504,48,9698,,withdrawal,1922.0,30343.6,172800.0
5976,4794,465504,48,9698,,withdrawal,7200.0,23143.6,172800.0
5976,4794,465504,48,9698,,withdrawal,14.6,23234.0,1296000.0
5976,4794,465504,48,9698,,credit,105.0,23248.6,1468800.0
5976,4794,465504,48,9698,,credit,16490.0,39724.0,432000.0
5976,4794,465504,48,9698,,withdrawal,603.0,39121.0,518400.0
5976,4794,465504,48,9698,,withdrawal,1660.0,37461.0,259200.0
5976,4794,465504,48,9698,,withdrawal,8000.0,29461.0,0.0
5976,4794,465504,48,9698,,withdrawal,3142.0,26319.0,259200.0
5976,4794,465504,48,9698,,withdrawal,3500.0,22819.0,86400.0
5976,4794,465504,48,9698,,withdrawal,1922.0,20897.0,86400.0
5976,4794,465504,48,9698,,withdrawal,14.6,20986.4,1382400.0
5976,4794,465504,48,9698,,credit,104.0,21001.0,2160000.0
5976,4794,465504,48,9698,,withdrawal,13800.0,7186.4,259200.0
5976,4794,465504,48,9698,,credit,24735.0,31921.4,432000.0
5976,4794,465504,48,9698,,withdrawal,4320.0,27601.4,172800.0
5976,4794,465504,48,9698,,withdrawal,603.0,26998.4,86400.0
5976,4794,465504,48,9698,,withdrawal,3000.0,23998.4,86400.0
5976,4794,465504,48,9698,,withdrawal,1660.0,22338.4,172800.0
5976,4794,465504,48,9698,,withdrawal,3142.0,19196.4,259200.0
5976,4794,465504,48,9698,,withdrawal,1922.0,17274.4,172800.0
5977,4803,59136,48,1232,,credit,600.0,7220.0,
5977,4803,59136,48,1232,,credit,6620.0,6620.0,0.0
5977,4803,59136,48,1232,,credit,23.1,7243.1,1900800.0
5977,4803,59136,48,1232,,credit,5200.0,16856.1,691200.0
5977,4803,59136,48,1232,,credit,4413.0,11656.1,0.0
5977,4803,59136,48,1232,,credit,61.2,16917.2,1987200.0
5977,4803,59136,48,1232,,credit,4900.0,21817.2,604800.0
5977,4803,59136,48,1232,,credit,4413.0,26230.2,86400.0
5977,4803,59136,48,1232,,credit,100.5,26330.7,1987200.0
5977,4803,59136,48,1232,,credit,1700.0,28030.7,518400.0
5977,4803,59136,48,1232,,credit,4413.0,32443.7,172800.0
5977,4803,59136,48,1232,,credit,129.1,32572.8,1900800.0
5977,4803,59136,48,1232,,withdrawal,1600.0,30972.8,
5977,4803,59136,48,1232,,withdrawal,3300.0,27672.8,172800.0
5977,4803,59136,48,1232,,credit,4413.0,32085.8,691200.0
5977,4803,59136,48,1232,,withdrawal,14.6,32204.0,2160000.0
5977,4803,59136,48,1232,,credit,132.8,32218.6,1987200.0
5977,4803,59136,48,1232,,withdrawal,800.0,31404.0,86400.0
5977,4803,59136,48,1232,,withdrawal,6200.0,25204.0,345600.0
5977,4803,59136,48,1232,,credit,4413.0,29617.0,691200.0
5977,4803,59136,48,1232,,withdrawal,2900.0,26717.0,2073600.0
5977,4803,59136,48,1232,,withdrawal,14.6,26824.6,86400.0
5977,4803,59136,48,1232,,credit,122.2,26839.2,1900800.0
5977,4803,59136,48,1232,,withdrawal,5400.0,21424.6,432000.0
5977,4803,59136,48,1232,,credit,6620.0,28044.6,691200.0
5977,4803,59136,48,1232,,withdrawal,1000.0,27044.6,1036800.0
5977,4803,59136,48,1232,,withdrawal,2800.0,24244.6,1123200.0
5977,4803,59136,48,1232,,withdrawal,14.6,24342.9,86400.0
5977,4803,59136,48,1232,,credit,113.0,24357.5,1987200.0
5977,4803,59136,48,1232,,withdrawal,700.0,23642.9,172800.0
5977,4803,59136,48,1232,,withdrawal,2000.0,21642.9,86400.0
5977,4803,59136,48,1232,,credit,2200.0,23842.9,345600.0
5977,4803,59136,48,1232,,credit,4413.0,28255.9,345600.0
5977,4803,59136,48,1232,,withdrawal,4300.0,23955.9,432000.0
5977,4803,59136,48,1232,,withdrawal,2700.0,21255.9,0.0
5977,4803,59136,48,1232,,withdrawal,1100.0,20155.9,432000.0
5977,4803,59136,48,1232,,withdrawal,1500.0,18655.9,172800.0
5977,4803,59136,48,1232,,withdrawal,1600.0,17055.9,259200.0
5977,4803,59136,48,1232,,withdrawal,900.0,16155.9,1036800.0
5977,4803,59136,48,1232,,withdrawal,14.6,16227.4,86400.0
5977,4803,59136,48,1232,,credit,86.1,16242.0,1987200.0
5977,4803,59136,48,1232,,credit,3500.0,19727.4,259200.0
5977,4803,59136,48,1232,,withdrawal,1400.0,18327.4,345600.0
5977,4803,59136,48,1232,,credit,4413.0,22740.4,432000.0
5991,4858,335184,48,6983,,credit,600.0,600.0,
5991,4858,335184,48,6983,,credit,41900.0,42500.0,1728000.0
5991,4858,335184,48,6983,,withdrawal,8300.0,34200.0,
5991,4858,335184,48,6983,,credit,50.6,34301.1,1728000.0
5991,4858,335184,48,6983,,credit,50.6,34250.6,0.0
5991,4858,335184,48,6983,,credit,41900.0,76201.1,950400.0
5991,4858,335184,48,6983,,withdrawal,25300.0,50901.1,2592000.0
5991,4858,335184,48,6983,,credit,169.5,51240.0,1728000.0
5991,4858,335184,48,6983,,credit,169.4,51070.5,0.0
5991,4858,335184,48,6983,,credit,41900.0,93140.0,950400.0
5991,4858,335184,48,6983,,withdrawal,37400.0,55740.0,2592000.0
5991,4858,335184,48,6983,,credit,220.1,56179.7,1641600.0
5991,4858,335184,48,6983,,credit,219.7,55959.6,0.0
5991,4858,335184,48,6983,,credit,41900.0,98079.7,950400.0
5991,4858,335184,48,6983,,withdrawal,34200.0,63879.7,2592000.0
5991,4858,335184,48,6983,,credit,245.7,64370.6,1728000.0
5991,4858,335184,48,6983,,credit,245.2,64124.9,0.0
5991,4858,335184,48,6983,,withdrawal,5700.0,58670.6,1641600.0
5991,4858,335184,48,6983,,withdrawal,21800.0,78770.6,345600.0
5991,4858,335184,48,6983,,credit,41900.0,100570.6,950400.0
5991,4858,335184,48,6983,,withdrawal,17400.0,48136.6,604800.0
5991,4858,335184,48,6983,,withdrawal,13234.0,65536.6,0.0
5991,4858,335184,48,6983,,credit,271.3,48407.9,1641600.0
5991,4858,335184,48,6983,,credit,249.7,48657.6,0.0
5991,4858,335184,48,6983,,withdrawal,14.6,48643.0,1036800.0
5991,4858,335184,48,6983,,withdrawal,8900.0,39743.0,432000.0
5991,4858,335184,48,6983,,withdrawal,5700.0,34043.0,345600.0
5991,4858,335184,48,6983,,credit,62850.0,96893.0,950400.0
5991,4858,335184,48,6983,,withdrawal,35000.0,61893.0,777600.0
5991,4858,335184,48,6983,,withdrawal,11400.0,50493.0,1036800.0
5991,4858,335184,48,6983,,credit,262.1,51017.3,1728000.0
5991,4858,335184,48,6983,,credit,262.2,50755.2,0.0
5991,4858,335184,48,6983,,withdrawal,14.6,51002.7,86400.0
5991,4858,335184,48,6983,,withdrawal,10000.0,41002.7,259200.0
5991,4858,335184,48,6983,,credit,41900.0,82902.7,950400.0
5991,4858,335184,48,6983,,withdrawal,2700.0,80202.7,864000.0
5991,4858,335184,48,6983,,withdrawal,31000.0,49202.7,345600.0
5991,4858,335184,48,6983,,withdrawal,3000.0,40202.7,691200.0
5991,4858,335184,48,6983,,withdrawal,5100.0,35102.7,0.0
5991,4858,335184,48,6983,,withdrawal,6000.0,43202.7,0.0
5991,4858,335184,48,6983,,withdrawal,1500.0,33602.7,86400.0
5991,4858,335184,48,6983,,withdrawal,7500.0,26102.7,86400.0
5991,4858,335184,48,6983,,credit,208.6,26311.2,1728000.0
5991,4858,335184,48,6983,,credit,209.4,26520.6,0.0
5991,4858,335184,48,6983,,withdrawal,14.6,26506.0,345600.0
5991,4858,335184,48,6983,,withdrawal,7692.0,18814.0,691200.0
5991,4858,335184,48,6983,,credit,41900.0,60714.0,950400.0
5991,4858,335184,48,6983,,withdrawal,20100.0,40614.0,691200.0
5991,4858,335184,48,6983,,withdrawal,6700.0,33914.0,86400.0
5991,4858,335184,48,6983,,withdrawal,5162.0,28752.0,864000.0
5991,4858,335184,48,6983,,credit,143.8,28895.8,1468800.0
5991,4858,335184,48,6983,,credit,143.9,29039.6,0.0
5991,4858,335184,48,6983,,withdrawal,14.6,29025.0,86400.0
5991,4858,335184,48,6983,,withdrawal,10000.0,19025.0,691200.0
5991,4858,335184,48,6983,,withdrawal,11700.0,7325.0,86400.0
5991,4858,335184,48,6983,,credit,41900.0,49225.0,950400.0
5991,4858,335184,48,6983,,withdrawal,22300.0,26925.0,777600.0
5991,4858,335184,48,6983,,withdrawal,6200.0,20725.0,1036800.0
5991,4858,335184,48,6983,,credit,122.0,20847.0,1728000.0
5991,4858,335184,48,6983,,credit,122.1,20969.1,0.0
5991,4858,335184,48,6983,,withdrawal,14.6,20954.5,86400.0
5991,4858,335184,48,6983,,withdrawal,12823.0,8131.5,172800.0
5991,4858,335184,48,6983,,credit,41900.0,50031.5,950400.0
5991,4858,335184,48,6983,,withdrawal,9336.0,40695.5,864000.0
5991,4858,335184,48,6983,,withdrawal,15800.0,24895.5,432000.0
5991,4858,335184,48,6983,,credit,105.7,25107.0,1641600.0
5991,4858,335184,48,6983,,credit,105.9,25001.4,0.0
5991,4858,335184,48,6983,,withdrawal,14.6,25092.4,1123200.0
5991,4858,335184,48,6983,,credit,41900.0,66992.4,950400.0
5991,4858,335184,48,6983,,withdrawal,7600.0,59392.4,950400.0
5991,4858,335184,48,6983,,withdrawal,26800.0,32592.4,518400.0
5991,4858,335184,48,6983,,withdrawal,23598.0,8994.4,86400.0
5991,4858,335184,48,6983,,credit,101.6,9096.0,1728000.0
5991,4858,335184,48,6983,,credit,101.9,9197.9,0.0
5991,4858,335184,48,6983,,withdrawal,14.6,9183.3,1123200.0
5991,4858,335184,48,6983,,withdrawal,15836.0,-6652.7,86400.0
5991,4858,335184,48,6983,,credit,62850.0,56197.3,950400.0
5991,4858,335184,48,6983,,withdrawal,24300.0,31897.3,1296000.0
5991,4858,335184,48,6983,,withdrawal,23795.0,8102.3,259200.0
5991,4858,335184,48,6983,,withdrawal,7900.0,202.3,172800.0
5991,4858,335184,48,6983,,withdrawal,5.6,315.7,777600.0
5991,4858,335184,48,6983,,credit,62.1,264.4,1641600.0
5991,4858,335184,48,6983,,credit,62.3,326.7,0.0
5991,4858,335184,48,6983,,withdrawal,5.4,321.3,0.0
5991,4858,335184,48,6983,,withdrawal,14.6,301.1,0.0
5991,4858,335184,48,6983,,credit,41900.0,42201.1,950400.0
5991,4858,335184,48,6983,,withdrawal,6600.0,35601.1,1209600.0
5991,4858,335184,48,6983,,withdrawal,19200.0,16401.1,172800.0
5992,4863,76080,12,6340,,credit,300.0,300.0,
5992,4863,76080,12,6340,,credit,38042.0,38342.0,2419200.0
5992,4863,76080,12,6340,,withdrawal,6500.0,31842.0,
5992,4863,76080,12,6340,,credit,88.5,31930.5,1814400.0
5992,4863,76080,12,6340,,credit,38042.0,69972.4,777600.0
5992,4863,76080,12,6340,,withdrawal,23400.0,46572.4,2592000.0
5992,4863,76080,12,6340,,credit,174.3,46746.7,1900800.0
5992,4863,76080,12,6340,,credit,57063.0,103809.7,777600.0
5992,4863,76080,12,6340,,withdrawal,38900.0,64909.7,2592000.0
5992,4863,76080,12,6340,,credit,247.5,65157.2,1814400.0
5992,4863,76080,12,6340,,withdrawal,35500.0,67699.2,2505600.0
5992,4863,76080,12,6340,,credit,38042.0,103199.2,777600.0
5992,4863,76080,12,6340,,withdrawal,20600.0,47099.2,86400.0
5992,4863,76080,12,6340,,credit,222.9,47322.2,1900800.0
5992,4863,76080,12,6340,,withdrawal,32700.0,52664.2,2592000.0
5992,4863,76080,12,6340,,credit,38042.0,85364.2,777600.0
5992,4863,76080,12,6340,,withdrawal,6036.0,46628.2,259200.0
5992,4863,76080,12,6340,,withdrawal,3300.0,43328.2,172800.0
5992,4863,76080,12,6340,,withdrawal,6600.0,36728.2,172800.0
5992,4863,76080,12,6340,,withdrawal,14.6,36888.6,1296000.0
5992,4863,76080,12,6340,,credit,175.0,36903.2,1900800.0
5992,4863,76080,12,6340,,withdrawal,5800.0,31088.6,691200.0
5992,4863,76080,12,6340,,credit,38042.0,69130.6,777600.0
5992,4863,76080,12,6340,,withdrawal,5600.0,63530.6,172800.0
5992,4863,76080,12,6340,,withdrawal,6036.0,57494.6,172800.0
5992,4863,76080,12,6340,,withdrawal,3300.0,54194.6,172800.0
5992,4863,76080,12,6340,,withdrawal,10673.0,43521.6,172800.0
5992,4863,76080,12,6340,,withdrawal,4800.0,38721.6,950400.0
5992,4863,76080,12,6340,,withdrawal,14.6,38894.3,259200.0
5992,4863,76080,12,6340,,credit,187.3,38908.9,1814400.0
5992,4863,76080,12,6340,,withdrawal,10100.0,28794.3,691200.0
5992,4863,76080,12,6340,,credit,38042.0,66836.3,777600.0
5992,4863,76080,12,6340,,withdrawal,7400.0,59436.3,172800.0
5992,4863,76080,12,6340,,withdrawal,6036.0,53400.3,172800.0
5992,4863,76080,12,6340,,withdrawal,3300.0,44700.3,172800.0
5992,4863,76080,12,6340,,withdrawal,5400.0,48000.3,0.0
5992,4863,76080,12,6340,,withdrawal,22994.0,21706.3,432000.0
5992,4863,76080,12,6340,,withdrawal,14.6,21843.0,1036800.0
5992,4863,76080,12,6340,,credit,151.3,21857.6,1900800.0
5992,4863,76080,12,6340,,withdrawal,2000.0,19843.0,604800.0
5992,4863,76080,12,6340,,credit,38042.0,57885.0,777600.0
5992,4863,76080,12,6340,,withdrawal,4500.0,53385.0,259200.0
5992,4863,76080,12,6340,,withdrawal,6036.0,47349.0,172800.0
5992,4863,76080,12,6340,,withdrawal,3300.0,44049.0,172800.0
5992,4863,76080,12,6340,,withdrawal,2352.0,41697.0,432000.0
5992,4863,76080,12,6340,,withdrawal,3802.0,37895.0,777600.0
5992,4863,76080,12,6340,,withdrawal,14.6,38039.2,172800.0
5992,4863,76080,12,6340,,credit,158.8,38053.8,1814400.0
5992,4863,76080,12,6340,,withdrawal,5400.0,32639.2,604800.0
5992,4863,76080,12,6340,,credit,57063.0,89702.2,777600.0
5992,4863,76080,12,6340,,withdrawal,5500.0,84202.2,345600.0
5992,4863,76080,12,6340,,withdrawal,6036.0,78166.2,86400.0
5992,4863,76080,12,6340,,withdrawal,5100.0,73066.2,0.0
5992,4863,76080,12,6340,,withdrawal,3300.0,69766.2,172800.0
5992,4863,76080,12,6340,,withdrawal,14.6,70017.7,1468800.0
5992,4863,76080,12,6340,,credit,266.1,70032.3,1900800.0
5992,4863,76080,12,6340,,withdrawal,3900.0,66117.7,432000.0
5992,4863,76080,12,6340,,withdrawal,18700.0,39617.7,86400.0
5992,4863,76080,12,6340,,withdrawal,7800.0,58317.7,0.0
5992,4863,76080,12,6340,,withdrawal,5700.0,28217.7,172800.0
5992,4863,76080,12,6340,,withdrawal,5700.0,33917.7,0.0
5992,4863,76080,12,6340,,credit,38042.0,66259.7,777600.0
5992,4863,76080,12,6340,,withdrawal,8100.0,58159.7,86400.0
5992,4863,76080,12,6340,,withdrawal,6036.0,52123.7,259200.0
5992,4863,76080,12,6340,,withdrawal,3300.0,48823.7,172800.0
5992,4863,76080,12,6340,,withdrawal,4200.0,35923.7,345600.0
5992,4863,76080,12,6340,,withdrawal,8700.0,40123.7,0.0
5992,4863,76080,12,6340,,withdrawal,9177.0,26746.7,950400.0
5992,4863,76080,12,6340,,withdrawal,14.6,26931.4,172800.0
5992,4863,76080,12,6340,,credit,199.3,26946.0,1900800.0
5992,4863,76080,12,6340,,credit,2300.0,29231.4,432000.0
5992,4863,76080,12,6340,,credit,38042.0,67273.4,345600.0
5992,4863,76080,12,6340,,withdrawal,5200.0,62073.4,864000.0
5992,4863,76080,12,6340,,withdrawal,6036.0,56037.4,172800.0
5992,4863,76080,12,6340,,withdrawal,3300.0,52737.4,172800.0
5992,4863,76080,12,6340,,withdrawal,14.6,52917.6,1209600.0
5992,4863,76080,12,6340,,credit,194.8,52932.2,1641600.0
5992,4863,76080,12,6340,,withdrawal,10700.0,42217.6,604800.0
5992,4863,76080,12,6340,,credit,38042.0,80259.6,777600.0
5992,4863,76080,12,6340,,withdrawal,6036.0,74223.6,432000.0
5992,4863,76080,12,6340,,withdrawal,3300.0,70923.6,172800.0
6007,4949,289920,48,6040,,credit,400.0,400.0,
6007,4949,289920,48,6040,,credit,36239.0,36639.0,2160000.0
6007,4949,289920,48,6040,,withdrawal,5700.0,30939.0,
6007,4949,289920,48,6040,,credit,77.3,31016.3,1900800.0
6007,4949,289920,48,6040,,credit,54358.0,85374.3,691200.0
6007,4949,289920,48,6040,,withdrawal,26100.0,59274.3,2592000.0
6007,4949,289920,48,6040,,credit,201.3,59475.6,1987200.0
6007,4949,289920,48,6040,,credit,36239.0,95714.6,691200.0
6007,4949,289920,48,6040,,withdrawal,30800.0,64914.6,2592000.0
6007,4949,289920,48,6040,,credit,262.1,65176.7,1987200.0
6007,4949,289920,48,6040,,withdrawal,32000.0,69415.7,2332800.0
6007,4949,289920,48,6040,,credit,36239.0,101415.7,691200.0
6007,4949,289920,48,6040,,withdrawal,22600.0,46815.7,259200.0
6007,4949,289920,48,6040,,credit,224.0,47039.7,1728000.0
6007,4949,289920,48,6040,,withdrawal,5300.0,41739.7,1900800.0
6007,4949,289920,48,6040,,credit,36239.0,77978.7,691200.0
6007,4949,289920,48,6040,,withdrawal,22900.0,55078.7,691200.0
6007,4949,289920,48,6040,,withdrawal,5300.0,49778.7,1382400.0
6007,4949,289920,48,6040,,withdrawal,14.6,49999.2,172800.0
6007,4949,289920,48,6040,,credit,235.0,50013.8,1987200.0
6007,4949,289920,48,6040,,credit,36239.0,86238.2,691200.0
6007,4949,289920,48,6040,,withdrawal,29700.0,56538.2,1036800.0
6007,4949,289920,48,6040,,withdrawal,14.6,56749.1,1555200.0
6007,4949,289920,48,6040,,credit,225.6,56763.7,1900800.0
6007,4949,289920,48,6040,,credit,36239.0,92988.1,691200.0
6007,4949,289920,48,6040,,withdrawal,25200.0,67788.1,1036800.0
6007,4949,289920,48,6040,,withdrawal,3600.0,64188.1,432000.0
6007,4949,289920,48,6040,,withdrawal,14.6,64432.4,1209600.0
6007,4949,289920,48,6040,,credit,258.9,64447.0,1987200.0
6007,4949,289920,48,6040,,credit,54358.0,118790.4,691200.0
6007,4949,289920,48,6040,,withdrawal,17300.0,101490.4,691200.0
6007,4949,289920,48,6040,,withdrawal,32700.0,68790.4,259200.0
6007,4949,289920,48,6040,,withdrawal,5500.0,63290.4,0.0
6007,4949,289920,48,6040,,withdrawal,29700.0,33590.4,777600.0
6007,4949,289920,48,6040,,withdrawal,14.6,33817.9,864000.0
6007,4949,289920,48,6040,,credit,242.1,33832.5,1900800.0
6007,4949,289920,48,6040,,withdrawal,5300.0,28517.9,345600.0
6007,4949,289920,48,6040,,credit,36239.0,64756.9,691200.0
6007,4949,289920,48,6040,,withdrawal,18400.0,46356.9,604800.0
6007,4949,289920,48,6040,,withdrawal,4500.0,41856.9,604800.0
6007,4949,289920,48,6040,,withdrawal,14.6,42022.4,1123200.0
6007,4949,289920,48,6040,,credit,180.1,42037.0,1987200.0
6007,4949,289920,48,6040,,withdrawal,5400.0,72861.4,691200.0
6007,4949,289920,48,6040,,credit,36239.0,78261.4,691200.0
6007,4949,289920,48,6040,,withdrawal,18300.0,54561.4,172800.0
6010,4969,150180,60,2503,,credit,200.0,200.0,
6010,4969,150180,60,2503,,credit,12200.0,12400.0,2592000.0
6010,4969,150180,60,2503,,credit,8700.0,21100.0,2592000.0
6010,4969,150180,60,2503,,credit,1600.0,22700.0,2592000.0
6010,4969,150180,60,2503,,credit,23496.0,46196.0,2332800.0
6010,4969,150180,60,2503,,withdrawal,10000.0,36196.0,
6010,4969,150180,60,2503,,credit,73.0,36269.0,1468800.0
6010,4969,150180,60,2503,,credit,28118.0,64387.0,691200.0
6010,4969,150180,60,2503,,withdrawal,22200.0,42187.0,2592000.0
6010,4969,150180,60,2503,,credit,36791.0,78978.0,864000.0
6010,4969,150180,60,2503,,credit,232.9,79210.9,1123200.0
6010,4969,150180,60,2503,,credit,13254.0,92464.9,518400.0
6010,4969,150180,60,2503,,withdrawal,35000.0,57464.9,2592000.0
6010,4969,150180,60,2503,,credit,284.3,57749.1,1900800.0
6010,4969,150180,60,2503,,credit,29790.0,87539.1,259200.0
6010,4969,150180,60,2503,,withdrawal,8309.0,79230.1,1555200.0
6014,4999,165168,36,4588,,credit,300.0,300.0,
6014,4999,165168,36,4588,,credit,27531.0,27831.0,1987200.0
6014,4999,165168,36,4588,,withdrawal,1400.0,26431.0,
6014,4999,165168,36,4588,,credit,67.5,26498.5,2160000.0
6014,4999,165168,36,4588,,credit,27531.0,54029.5,518400.0
6014,4999,165168,36,4588,,withdrawal,15900.0,38129.5,2592000.0
6014,4999,165168,36,4588,,credit,141.0,38270.5,2073600.0
6014,4999,165168,36,4588,,credit,27531.0,65801.5,518400.0
6014,4999,165168,36,4588,,withdrawal,20200.0,45601.5,2592000.0
6014,4999,165168,36,4588,,credit,179.0,45780.4,2160000.0
6014,4999,165168,36,4588,,credit,41296.0,87076.4,518400.0
6014,4999,165168,36,4588,,withdrawal,27600.0,59476.4,2592000.0
6014,4999,165168,36,4588,,credit,228.5,59705.0,2073600.0
6014,4999,165168,36,4588,,credit,27531.0,87236.0,518400.0
6014,4999,165168,36,4588,,withdrawal,7028.0,80208.0,2332800.0
6014,4999,165168,36,4588,,withdrawal,22900.0,57308.0,259200.0
6014,4999,165168,36,4588,,withdrawal,6327.0,50981.0,259200.0
6014,4999,165168,36,4588,,withdrawal,6000.0,44981.0,864000.0
6014,4999,165168,36,4588,,credit,228.3,45209.3,2160000.0
6014,4999,165168,36,4588,,withdrawal,14.6,45194.7,604800.0
6014,4999,165168,36,4588,,credit,27531.0,72725.7,518400.0
6014,4999,165168,36,4588,,withdrawal,7028.0,65697.7,691200.0
6014,4999,165168,36,4588,,withdrawal,17400.0,48297.7,172800.0
6014,4999,165168,36,4588,,withdrawal,6327.0,41970.7,345600.0
6014,4999,165168,36,4588,,withdrawal,5300.0,36670.7,259200.0
6014,4999,165168,36,4588,,withdrawal,12600.0,24070.7,172800.0
6014,4999,165168,36,4588,,withdrawal,5582.0,18488.7,259200.0
6014,4999,165168,36,4588,,credit,147.5,18636.1,2160000.0
6014,4999,165168,36,4588,,withdrawal,14.6,18621.5,777600.0
6014,4999,165168,36,4588,,withdrawal,1800.0,16821.5,345600.0
6014,4999,165168,36,4588,,credit,27531.0,44352.5,518400.0
6014,4999,165168,36,4588,,withdrawal,7028.0,37324.5,345600.0
