average_withdrawn,balance_std,balance_mean,date_diff,amount_loan,duration,disp,status
1653.978761061948,4758.733748094463,21063.51701030928,40,461841.98056481406,48,0,0
1367.135937500001,5038.414524945255,24099.93488372093,43,602993.5508547081,48,0,0
3793.802666666666,12607.791572042672,44874.49444444445,47,923968.831116878,48,0,0
4855.905747126435,8295.117840855351,31288.234265734267,27,396845.96176863625,24,0,0
1805.2593750000005,5547.289537997377,21282.37678571429,25,254694.94274298835,24,0,0
16380.87037037037,29917.794634616497,60957.06,25,28036.76826917508,24,0,1
6967.567441860461,16616.254724805356,56895.01549295775,28,662550.169213717,24,0,0
4287.15,8776.463955073907,30773.6375,9,118986.3863086697,12,0,1
17666.666666666668,18849.27057538914,39697.53846153846,4,7995.989243040734,12,0,1
4042.5736842105234,8401.183922869754,36536.18035714285,44,868287.7505017472,48,0,0
1626.076821192054,4129.299866787573,28486.78785425101,41,829355.7129477105,48,0,0
3301.244444444444,9228.436482954603,28867.958333333332,6,62466.51220454476,12,0,1
2173.4380952380952,7405.99778398187,28192.010843373493,18,240840.27495737554,12,0,0
2369.5705882352945,5099.196202975657,24203.274603174603,13,182063.46856390274,12,0,0
5835.582499999998,8587.558247632252,35758.456488549615,25,464583.49983212777,24,0,0
1413.192156862745,6147.408121221341,28848.64347826087,22,364184.19918800006,24,0,0
2709.3405857740568,9352.81859636546,34846.200937500005,38,613341.4223012252,48,0,0
1960.6551020408156,8823.631358054228,41677.51552346571,38,913149.6066795755,48,0,0
4446.711320754715,10560.796235992984,36979.69155844156,23,364736.27898847865,24,0,0
9372.619819819813,21250.77326707969,47098.47028301886,45,206861.56869867665,48,0,1
4342.336231884057,8419.02142326406,37040.81056910569,27,545474.7285095945,24,0,0
1382.5089743589754,4332.860676050745,22706.738867924527,44,617804.7706962137,48,0,0
1591.2420168067238,5302.525529062539,27595.10360824742,37,628631.9443545267,48,0,0
13233.333333333334,17209.924535092818,36153.72307692308,4,6935.496026949782,12,0,1
2171.083116883118,10806.940525629234,31006.704294478528,33,309963.167026262,24,0,0
880.52694063927,5249.68167421797,21818.546417445483,43,486724.8719674104,48,0,0
3907.2898734177184,8741.028114854033,32489.891760299623,47,705368.2699378032,48,0,0
7737.331147540979,20140.963374676667,60513.556716417916,39,789033.5687155187,48,0,0
6929.6645161290335,16152.199154209307,49931.89615384616,10,176274.97845427544,12,0,1
625.4666666666667,4593.445698976759,17411.970491803277,12,98700.94912619711,12,0,1
1954.4000000000005,6097.855710834758,26010.604464285716,24,331557.43302278884,24,0,0
4295.866216216213,8386.174370328012,38363.905106382976,42,906845.367360532,48,0,0
26400.0,31715.42671000317,64258.92857142857,4,3312.3006056889426,12,0,1
9708.097902097903,24893.78012337826,51021.29094488189,48,59219.07351001783,48,0,1
1999.0492063492077,5076.080280209908,25042.653070175442,41,610510.1928999807,48,0,0
8736.672000000002,13968.882605410541,39932.94705882353,12,143942.18217602934,12,0,1
3786.2333333333345,10782.253935285738,33414.530188679244,18,213300.40172593982,12,0,0
1114.92,9237.851103899133,20314.06111111111,4,7353.4356132513785,12,0,1
4715.32,14187.046827882967,31083.117647058825,4,10836.095965171568,12,0,1
5205.62,11389.340921718927,34410.5375,6,69791.13393937287,12,0,1
1222.0888888888887,6091.295510019019,20748.441025641023,9,77092.65005042686,12,0,1
5493.022222222222,14322.827478961502,38868.68695652174,5,51115.159992993686,12,0,1
1050.8034482758626,4520.311671314664,22791.019999999997,46,632518.2462390508,48,0,0
12859.759036144578,26084.79020565096,62904.90714285714,23,246912.5148257701,24,0,1
3750.325,9351.862247335104,25481.145,5,33887.10252664896,12,0,1
6533.333333333333,11225.258025605035,24678.684615384613,4,8912.67425669817,12,0,1
4803.65,13994.879368051856,30526.04117647059,4,10145.129761467513,12,0,1
4022.9199999999996,15900.868591626111,34502.67647058824,4,10803.757149344063,12,0,1
3404.3230769230777,6789.303418142652,25383.797260273972,15,177077.85635983,12,0,0
5811.720408163263,12736.352288165255,52055.08389261745,25,664559.4829071735,24,0,0
9670.34285714287,26078.760645347233,53424.58433333333,48,60819.02604666562,48,0,1
1116.2611111111119,2866.7719619909426,15891.855080213903,41,416490.7574055128,48,0,0
4843.617757009342,10944.808561902135,45375.25941558442,47,1103825.187713667,48,0,0
1905.4659574468099,4169.932201526152,17165.9224852071,37,326564.14903972734,48,0,0
1062.7,9821.479028031885,22550.184210526317,5,14536.130772312736,12,0,1
8181.0183486238475,14347.140409276899,49381.916402116396,39,806817.7877589413,48,0,0
7042.5901639344265,14287.801946731122,35798.09099526067,41,296121.97117373534,48,0,0
5999.74736842105,17696.195355809774,40113.01811594203,19,89691.9206821272,24,0,1
1253.9869918699196,3821.698595953321,24394.94423963134,38,636558.7878135385,48,0,0
4908.366304347823,11510.009844426195,43853.79483394834,43,895852.3312391259,48,0,0
1449.9333333333334,8758.849515828873,21303.773684210526,5,18930.373262763896,12,0,1
1188.2355555555553,4463.093102969531,18805.16153846154,15,148184.62998783716,12,0,0
1096.0578947368429,2918.8363092818745,16153.936923076924,40,412650.57218052703,48,0,0
2409.819417475729,7960.070130952048,22504.092156862745,23,151430.89358404893,24,0,0
1015.0093023255816,3213.5148027172095,17988.767346938774,32,369975.6077281394,24,0,0
934.4267716535438,4670.120280633643,21319.4935,31,371356.8411007141,24,0,0
5533.882352941178,10888.908936756414,31002.3859375,13,119919.38483183323,12,0,1
6273.0666666666675,15830.696463737982,45388.05294117647,12,164719.9201644061,12,0,1
4582.8383838383825,10298.469193692246,41687.518791946306,24,506173.9297094835,24,0,0
9784.220238095239,25300.846367590657,64371.423275862064,31,426861.64676110324,24,0,0
1666.6269503546112,4185.704286904525,22068.678151260505,48,657468.9397176697,48,0,0
6137.411764705881,13433.448901838936,41301.61308411215,19,274259.59032825124,24,0,0
5773.408333333334,18588.493631433517,52196.39717514125,36,540698.7568418717,24,0,0
1471.7645161290327,6308.654612359432,24842.765714285713,23,281185.49926003756,24,0,0
1603.7891472868228,4744.625570930899,23265.748598130842,42,578612.8931632999,48,0,0
4209.6036036036,12489.019092434146,50416.327243589745,44,1119284.718583744,48,0,0
7195.32,11848.796073112488,32536.029411764706,4,35353.749062158924,12,0,1
6938.750000000001,12810.130785877109,35412.775,9,88132.62085421206,12,0,1
6496.702941176468,12944.31052560705,55812.13225806452,27,807934.8025849614,24,0,0
988.3988636363644,3813.371006078408,26312.09927797834,41,766099.6478986826,48,0,0
608.5804597701152,2983.939629000251,17640.106719367588,39,455216.87099331635,48,0,0
1857.435820895523,5470.159044712078,23529.863636363636,21,264380.4564857291,24,0,0
1575.8545454545456,7656.349562404993,24508.149999999998,8,73563.6070015201,12,0,1
2527.9500000000007,6584.176244904255,29502.110344827586,16,261340.1256803052,12,0,0
9598.356521739131,14048.554772819258,45759.96595744681,11,194291.42052989124,12,0,1
14905.514285714286,26383.807928815266,79942.6,4,108699.9365694779,12,0,1
1717.5739130434781,5102.364766010947,18854.434782608696,10,86497.05250586802,12,0,1
3263.893525179854,6252.964083224474,26942.09746835443,42,606319.1106800302,48,0,0
5871.918181818183,11276.869798294685,40629.98260869565,11,198838.6731331691,12,0,1
10570.12967032968,27384.714787465837,59456.572549019606,45,210921.43383395695,48,0,1
13929.56331360948,31243.55672575858,65050.25,46,117904.28123021073,48,0,1
1778.6222222222232,4994.019139878581,24027.940495867766,47,659875.4041571984,48,0,0
7899.835897435893,23341.41568514791,48215.32330097087,44,67429.64494970231,48,0,1
1569.107692307692,4560.819468997245,16212.33725490196,12,85088.37980288964,12,0,1
1305.4099999999999,5158.31726641011,20565.856410256412,11,112741.44065179811,12,0,1
6300.628571428572,11381.042755977674,40161.926,10,173998.4048804465,12,0,1
1402.3294117647058,7307.271674286313,25294.061764705883,10,106795.18416133257,12,0,1
3387.6499999999996,8191.585107891553,26182.867647058825,7,68597.88201893003,12,0,1
1956.5119999999995,5754.346816875191,20885.236,12,112518.50839499544,12,0,1
3767.9444444444453,7872.415524890893,26748.937878787878,14,154057.4956060853,12,0,1
4111.761702127661,9808.425371517213,38707.35479452055,12,229086.0486178335,12,0,1
3653.9199999999987,9891.831590981827,32252.5625,24,299253.5836328723,24,0,0
16262.275000000001,27133.82521157532,67393.39444444445,2,26251.488042587618,12,0,1
2381.210041841002,8923.178470993493,32815.58988439306,47,703553.9482930857,48,0,0
11339.117021276596,20449.337220799247,50410.94341637011,46,437564.37283949426,48,0,0
3876.0594594594604,10226.20903097243,41277.995081967216,11,229081.34722024592,12,0,1
1596.4666666666667,7173.615613108709,30489.810843373492,17,274423.8534916533,12,0,0
6693.351937984492,11244.655266937032,44390.935576923075,38,832261.7516358624,48,0,0
1628.9175572519096,6689.202947747856,28545.785714285714,41,621862.5725703901,48,0,0
11904.278787878786,25568.95548230719,62977.4,8,94715.912283085,12,0,1
1217.583333333333,3371.4079899581116,13958.293877551021,14,101016.69056688718,12,0,0
1598.2818897637808,4103.037298482278,18662.315765765765,47,491443.3349336568,48,0,0
1033.2720000000006,3266.3556798324735,17175.605325443787,36,383144.18276803824,24,0,0
1489.931764705883,4188.76876162163,16890.81111111111,32,272424.7548117712,24,0,0
6475.050000000001,12032.438810121866,41257.1375,9,154730.33891780637,12,0,1
9162.92,16895.019965366926,38974.65294117647,5,25923.065052213096,12,0,1
3177.835199999998,7336.565332281289,29219.26095238095,38,552752.9509370982,48,0,0
932.9163265306128,3273.832784944446,18240.2224852071,38,444317.16278209194,48,0,0
1329.7999999999995,9318.978260806398,25324.912280701756,11,73556.51334997856,12,0,1
1277.0736842105273,7475.6097341006125,29201.73155080214,38,541519.4591388347,48,0,0
5992.075,15655.457044362145,38667.245,5,36781.65455637856,12,0,1
5898.4625000000015,9558.431819444117,33841.74634146342,16,235598.12324120296,12,0,0
4363.885185185187,9792.916688230838,37178.173626373624,17,299069.7842485031,12,0,0
11107.132183908046,24516.387535641952,69653.55642023346,40,824831.2539579824,48,0,0
7827.542857142858,15756.19070933518,50337.86052631579,8,150603.83286116342,12,0,1
7596.337931034484,13131.214194915396,51271.48545454546,12,300108.684776576,12,0,1
5917.04761904762,11419.428829723041,36742.21951219512,9,125130.25667474137,12,0,1
750.6499999999999,3994.6121207345454,24689.601612903225,18,300606.7926858144,12,0,0
1960.8129870129872,6570.259693867455,23867.693852459015,47,504177.1998420329,48,0,0
11200.0,12522.576844794277,25763.44,3,2154.858931234332,12,0,1
16892.023529411763,24685.629631934436,60096.669444444444,6,64352.461083453425,12,0,1
1271.268421052632,4733.243757032842,17957.586776859505,18,152839.7867302888,12,0,0
6766.700709219854,10547.775920473032,47985.72256637168,42,1129387.170467876,48,0,0
6776.210526315791,15298.474188162761,49629.3,14,266452.9227314427,12,0,1
3021.2173410404603,7466.950000336343,39290.13647058824,40,974249.458796622,48,0,0
1322.0429752066125,5774.728309152065,17454.59182692308,37,218490.00271890112,48,0,0
3065.5317073170713,7855.55966949169,34588.40373443983,37,698459.5226318887,48,0,0
1439.1000000000001,5404.656313636186,18465.535164835164,17,130155.78313856748,12,0,0
5767.767567567569,10516.133972298629,35714.0875,13,190863.65422023568,12,0,1
2840.342857142858,6372.498570583588,26864.09333333333,17,240024.63526682463,12,0,0
3084.8,6655.069394438955,28947.43581560284,45,703678.3662026218,48,0,0
1219.0107526881727,6641.494541931739,30561.699367088608,35,604754.8599128795,24,0,0
3711.8955102040795,11695.197470849882,57155.09938080496,38,1283058.7686859975,48,0,0
12516.526060606071,27311.120790305325,65012.404609929086,44,457167.1732900111,48,0,0
6432.22608695652,12966.804998385267,51776.44684684684,20,516856.7370015261,24,0,0
5921.667741935479,9921.26071574026,27099.12590909091,43,312033.99253724684,48,0,0
1440.2479999999998,9102.197947214197,36583.96746987951,18,330832.28835812013,12,0,0
3150.0,8797.847513359919,18888.3,4,5170.419893120648,12,0,1
857.0109090909098,3402.5157088293818,18404.521484375,48,556775.5232023794,48,0,0
760.3999999999997,2873.0997189355194,15333.550000000001,20,191747.01124257926,24,0,0
2210.2760563380293,13444.141279421923,32355.160402684567,27,147605.70178369945,24,0,1
1961.7078014184406,5084.751939452511,19854.711934156378,42,406778.73832055693,48,0,0
738.0437499999999,3408.6577825667973,15285.936363636363,13,110092.070380536,12,0,0
964.6303030303038,3846.5265820920604,20381.443438914026,47,596354.3429123055,48,0,0
1502.1200000000001,5490.179565452217,15735.2,6,28529.045214573405,12,0,1
4781.193750000001,9506.46408109175,31026.648214285717,11,132150.92057312437,12,0,1
4201.188235294119,10519.985245829548,41435.41445783132,15,305931.65949258336,12,0,0
14096.37333333333,21754.056142968824,60183.15483870968,24,400201.0212665287,24,0,0
2054.7438848920865,5306.558697317455,22609.792796610167,48,575840.4192948124,48,0,0
3594.2944444444456,7469.233699784734,34053.1,15,286719.48900645797,12,0,0
1538.9333333333334,10112.571938809748,24788.973684210527,5,22819.149032955156,12,0,1
16633.333333333332,16229.204993910176,34170.64615384616,4,6848.944664103226,12,0,1
1558.2893203883502,5173.978843015875,25837.933544303796,27,418229.34817334526,24,0,0
1591.332203389831,5793.669508844648,24391.119,20,256075.59964621408,24,0,0
1579.6058823529418,4770.401974361319,22234.6132231405,26,330039.0411348644,24,0,0
5139.346511627905,10359.672977946295,38441.84696969697,22,389895.0223036964,24,0,0
1281.4428571428568,4210.080697610269,14442.887272727274,13,78295.43640758755,12,0,1
5669.993939393937,14083.844830353632,50290.9117948718,32,707943.1082932651,24,0,0
1040.0785714285716,3640.894423841751,20188.31679389313,25,322663.19865524065,24,0,0
11707.206857142864,27719.46327814337,57997.02605863192,48,122788.7761125688,48,0,1
1247.4377192982458,6453.886376354062,21099.2828313253,48,393192.4837736245,48,0,0
1826.0646464646477,5983.481611962229,25073.35925925926,34,445617.4652013833,24,0,0
3325.6,16653.288453423884,37227.7,4,15684.492372608918,12,0,1
17817.220588235294,23275.498766211866,58639.49572649573,24,290123.9566577279,24,0,1
2405.3999999999996,4224.383912588401,13157.473684210527,6,28252.235154202353,12,0,1
1154.2339622641516,5052.036824135063,22714.607486631015,43,542252.9550495183,48,0,0
8065.3200000000015,15285.28039293314,50556.41,7,139900.94449893606,12,0,1
3295.823809523807,6536.286643250045,29812.452044609665,48,803514.1803892596,48,0,0
2174.5199999999995,7987.258098945261,25052.28,6,54466.58281265687,12,0,1
1503.7321739130446,4480.72099215021,21930.34656862745,46,596569.6108790433,48,0,0
2384.244444444444,7470.963159546724,21784.0,6,41052.44208543932,12,0,1
2502.6657894736854,10256.319507814333,31039.42849462366,32,336857.2633278398,24,0,0
1833.8454545454554,5452.370617209394,31828.886619718312,28,585876.0707883867,24,0,0
2055.8857142857137,6491.498361491939,24571.104444444445,10,115881.07721460567,12,0,1
1676.9166666666667,6636.190180792064,21521.355555555554,9,74240.77674574283,12,0,1
5969.099999999999,9880.766195000337,25873.355555555558,5,30559.11582777442,12,0,1
3244.6240000000003,9244.150498052679,36967.79787234042,10,184794.96876235065,12,0,1
1990.9855855855872,8122.8349820306785,33455.7469072165,44,757243.385498826,48,0,0
7964.055737704913,13084.876447688806,52424.620192307695,42,1102704.4264710634,48,0,0
710.9544303797467,2627.8782210258664,15213.771311475411,23,229034.3419967446,24,0,0
6572.042857142858,10370.609937391611,35852.54807692308,11,166224.61022353842,12,0,1
1420.1197278911575,6095.476791342435,18015.787606837606,40,232993.36096610947,48,0,0
1726.4,6265.092435730119,20216.429166666665,6,46117.46577123856,12,0,1
586.4265060240963,5606.788612004733,24147.32301587302,24,310409.8990047253,24,0,0
1357.1037837837848,5300.914517979733,19899.720802919706,47,437000.91304713127,48,0,0
17849.70212765957,29435.51958402379,77674.97912087911,14,263255.15933964145,12,0,1
2930.4389937106894,6625.571864279187,29488.607352941177,47,763160.7903459917,48,0,0
5859.6900900900855,11343.928221624072,43321.91237113402,40,825362.2371154351,48,0,0
3414.9669902912597,11854.669812284837,43947.10950819672,47,951175.1845304712,48,0,0
4137.64745762712,8252.944057584084,30448.095652173914,27,376439.60349915514,24,0,0
1462.5693877551025,5243.534983848734,26761.075816993463,22,358028.12868451193,24,0,0
1574.4,6591.327092336746,24188.109999999997,8,88043.64652261203,12,0,1
1355.2657142857154,7397.924113560682,27813.388695652175,47,611824.4020209481,48,0,0
2055.976642335767,4715.184218698755,19120.912403100778,47,455455.5663880536,48,0,0
2936.1107438016516,10486.478613693196,40098.0644549763,43,822379.6107863662,48,0,0
647.1133333333332,4290.719373979948,15350.901754385965,13,88003.0190835389,12,0,1
3808.4083333333338,8471.354741934138,30096.185483870966,23,302529.9480000619,24,0,0
7256.375000000001,18325.935920354223,58898.156818181815,8,177970.27981978696,12,0,1
1154.9840707964609,4480.893658346239,20957.667961165047,46,551810.5096457382,48,0,0
3068.7060240963865,15362.579239825202,32378.250777202076,32,52898.953521653544,24,0,1
2221.135779816515,4729.043821812967,24661.147208121827,38,577716.263450844,48,0,0
9552.15909090909,18296.43472252915,46358.23511111111,46,449206.82063842943,48,0,0
2778.9770833333346,7441.620823169259,29269.269832402235,37,532283.0428843575,48,0,0
5108.478048780486,8016.857638063842,33422.157352941176,27,469487.9360739643,24,0,0
6032.759999999996,13574.010059679009,44149.24545454545,43,731052.6894130597,48,0,0
3699.564935064933,10330.047769980498,36548.65162790698,29,460768.12655043346,24,0,0
7373.552173913044,20351.318606310026,78119.36285714286,30,1122501.7693356841,24,0,0
4578.956097560974,12027.484262183065,51891.79183673469,35,974288.8159328995,24,0,0
742.5052631578949,4021.415603321165,14542.672222222223,10,64998.410155798934,12,0,1
1203.4947368421049,4502.890403592922,17359.77,8,66831.91354251326,12,0,1
1618.9909090909098,4054.457019725724,18140.67006369427,37,371174.9728969844,48,0,0
1433.1256544502623,5783.128385495634,21548.030357142856,39,389289.16985991196,48,0,0
2178.969387755101,7525.3836754893855,28656.44777777778,34,462593.13451116625,24,0,0
2488.889836065572,8921.931761877215,31860.822580645163,48,672814.0347307553,48,0,0
1072.59375,4831.494799852085,22715.51111111111,14,182735.30115969718,12,0,0
1147.4372549019615,4568.420797689443,19783.877720207252,45,479116.62561727647,48,0,0
1840.7094890510962,4529.635191496833,21996.385652173914,46,595107.3023822914,48,0,0
3309.508333333333,8535.038509448157,34838.98661971831,22,390916.01121808385,24,0,0
2253.0571428571425,6350.232266973086,24188.072,10,114876.07466053829,12,0,1
3036.5308270676674,13943.213138270758,37149.74655870446,45,416849.4126973324,48,0,0
7754.202259887007,21302.359682334878,54953.657438016526,32,395166.01834709663,24,0,0
2261.49,5229.907836706126,19430.4658436214,46,412649.9078296209,48,0,0
3782.9818181818187,7855.582410767683,27673.779545454545,10,119626.14723919179,12,0,1
1986.8588235294117,9614.26208302039,30181.811111111114,10,109532.86945070332,12,0,1
3841.3072289156607,9051.238544866785,45587.29830508475,34,934483.92132194,24,0,0
3298.5645390070895,5937.848611516415,33643.379411764705,46,1001313.3806816662,48,0,0
6750.348905109485,13129.211643706938,40949.15330188679,37,543557.0105354979,48,0,0
1374.709090909092,3884.758531078366,19204.045662100456,46,525988.3155974112,48,0,0
3819.5098591549267,9946.042142214163,39606.985374149655,40,788596.0435888532,48,0,0
3305.6727272727258,10478.605328340685,41092.6525,32,644334.138986196,24,0,0
1339.0302158273391,4157.34618347468,22850.004680851063,41,595947.8048699698,48,0,0
4635.043137254904,10477.564287795116,42440.09882352941,16,343759.5239670269,12,0,0
1528.4825806451624,4956.530181971099,25133.823076923076,48,730596.6102230821,48,0,0
1389.9956521739127,5516.208660033872,17833.14285714286,17,115612.33413027695,12,0,0
7203.920634920633,11975.585838994466,49792.00196078431,19,490975.77537311224,24,0,0
9696.968,17353.84118702701,34983.156,11,3030.209885405806,12,0,1
615.1725000000005,5314.516046680484,21118.04156976744,44,461516.41696188477,48,0,0
1859.0422535211276,5175.8800052653,21250.97606837607,24,261581.18538829125,24,0,0
2722.479411764707,6196.984707488694,25569.094999999998,20,263502.5117004522,24,0,0
1720.457142857143,8511.2441479987,20957.45,6,23609.770224015614,12,0,1
11079.68148148149,28502.101378072413,64213.94067278288,46,331647.9441653506,48,0,0
1414.0048780487814,3610.6632090184867,19353.788571428573,45,545960.796902622,48,0,0
9095.553846153847,17346.654667583894,48075.044444444444,6,80290.41065565993,12,0,1
2260.6594594594594,6177.902693778244,20482.44024390244,18,146279.42741422716,12,0,0
1592.4165605095552,5080.343778225551,25531.102641509435,43,660927.8486575083,48,0,0
1971.0764705882364,6046.394308897192,28236.374576271188,26,419733.23492039694,24,0,0
1962.1738317757022,5060.126056914068,26354.558857142856,35,568200.7360160152,24,0,0
2647.6423076923083,11805.776726133909,31023.01463414634,21,155640.684819449,24,0,1
2834.234108527131,7713.8845977491255,36070.570430107524,26,536712.8320998411,24,0,0
1333.9708542713574,5530.991538402572,25100.752631578947,41,575589.5517457259,48,0,0
1557.201265822786,7776.071511937519,33157.009090909094,47,827428.7051506005,48,0,0
7615.453968253966,13704.340281176776,57688.581730769234,20,605598.0233683137,24,0,0
3032.044444444444,11055.327335761403,27619.720833333336,12,66108.79394172636,12,0,1
1625.9619834710754,9104.99202359445,33418.315151515155,38,577916.5819643977,48,0,0
2963.773333333334,9612.813837955167,36162.93444444444,13,220184.98799094342,12,0,1
8003.427027027028,18903.809755651313,38171.845901639346,10,3642.263903367202,12,0,1
4922.265838509313,9580.981244799767,39967.11578947368,42,873816.4385947143,48,0,0
5509.105454545455,10348.882846696406,28364.88131868132,17,130340.96562990465,12,0,1
7074.776470588233,15296.481819107035,50474.37394957983,43,854900.6433887276,48,0,0
4418.527804878046,13117.058488623677,47303.97218543046,46,969213.3395764228,48,0,0
1772.2917431192673,5435.737763795921,22658.310396039604,38,447899.72500101494,48,0,0
3767.655172413794,8527.304202180569,30318.5202020202,19,252014.32415552222,24,0,0
957.843243243243,3502.743968322555,16001.828787878787,16,143941.45361973884,12,0,0
2196.0857142857153,8052.7349569765565,30379.4568,23,328301.6983790784,24,0,0
1687.9555555555553,7061.259450558424,21471.66607142857,11,80840.61887342896,12,0,1
4437.967567567565,11953.015892364674,39907.999606299214,34,544066.9059333755,24,0,0
1378.9116279069774,4722.576964661332,25355.576595744682,31,493223.10265908256,24,0,0
884.3249999999999,3355.7926991316754,13931.866666666667,12,86643.3752208398,12,0,1
4312.483636363632,9852.901552029438,33955.101102941175,47,669717.0059474681,48,0,0
1775.0190476190478,5400.166498357693,22892.487671232877,17,205566.62946679734,12,0,0
1433.9411764705883,4923.771278913801,17999.34375,9,73366.21072955157,12,0,1
5361.717045454541,11389.679940913318,44457.17084870849,46,997179.3044765653,48,0,0
5003.7609195402265,12271.597410262697,50554.232015810274,38,988419.4134208255,48,0,0
999.6215568862283,3906.6083318553906,17063.809126984128,42,388524.8834574806,48,0,0
5772.028787878783,12541.353686673026,36755.60131578947,47,548626.0152948407,48,0,0
5157.112121212118,10142.57649126846,40434.925480769234,37,745541.5824345956,48,0,0
1597.2428571428572,7100.341734953203,21700.93870967742,7,52501.7866783971,12,0,1
3340.626573426571,13110.430395073887,42286.301310043666,40,642617.6207958357,48,0,0
7538.920000000001,13548.073385241316,44466.916666666664,5,86853.84948092017,12,0,1
1028.9188405797101,4613.512717270555,18418.511904761905,28,257361.62116618225,24,0,0
16181.934999999998,28133.73232740218,76751.84078947369,10,204843.76134669327,12,0,1
3903.4199999999996,11285.292498202334,33464.69583333333,6,65364.66502157198,12,0,1
2066.577777777778,7717.35065590736,20329.663636363635,6,29369.773947293488,12,0,1
2624.688,5944.231919866733,26611.949056603775,11,161958.3373855734,12,0,1
1060.6565656565663,6090.34667454164,21935.746753246753,29,282896.5487207407,24,0,0
2650.2555555555564,6306.1174315305325,26311.841304347825,17,232893.30950187493,12,0,0
6860.422222222222,16985.699330004834,51953.0125,10,179816.13839990328,12,0,1
1257.1555555555567,6139.37358115345,21476.020560747664,39,358693.6625391898,48,0,0
4125.2027027027025,7284.449293868065,26336.4947761194,29,341260.28946311487,24,0,0
5740.619867549665,10698.26212165755,35397.92692307693,41,574057.509870235,48,0,0
778.8145161290327,4765.850411107418,19789.117587939698,39,400039.2538632696,48,0,0
1904.857333333334,5294.095343344949,20201.879411764705,46,442229.68135344115,48,0,0
4684.316666666667,8931.479554510117,31452.51785714286,7,95126.91123685837,12,0,1
2202.155384615385,4569.9715317385135,22039.46147186147,41,528880.2547437621,48,0,0
2073.03125,5838.474020159356,20379.66984126984,14,121838.10521331578,12,0,1
1998.0973451327443,7685.7283274463825,30722.90818181818,39,598706.6095500912,48,0,0
10604.428571428572,16968.111034087495,50186.8525,9,146255.6738864251,12,0,1
9190.0,24506.481482890522,59271.32195121951,5,51291.79492719231,12,0,1
1233.028571428572,4285.601618410888,19469.250980392157,27,294247.2890764003,24,0,0
9264.672000000002,11147.988721956557,33319.34117647059,12,132280.3647906897,12,0,1
959.857142857143,4671.74364694895,16267.293103448275,9,62314.25228595337,12,0,1
2696.1237037037013,8432.668459364202,32355.723369565214,48,743538.5496401668,48,0,0
16578.155555555553,26698.214625944966,63718.143103448274,9,92895.42466402508,12,0,1
11459.623076923077,19619.516170599578,66622.6693877551,11,301220.0075121154,12,0,1
3837.8464285714263,8767.323030558526,43240.25108225108,31,796873.7556551549,24,0,0
6682.668639053251,11351.32237208769,37621.584169884176,44,656433.334731187,48,0,0
5979.777777777774,14128.945885279894,56244.12261904762,44,1231394.1573334646,48,0,0
2639.428571428572,8236.462610920355,32676.564393939392,19,307869.14426987496,24,0,0
2143.141599999998,7078.718989451102,33369.886743515846,43,826135.2968783865,48,0,0
3644.6335329341287,10237.661226496337,37102.828832116786,47,781492.7998188332,48,0,0
1829.7240506329103,10664.627651599227,36638.06587537092,40,612352.4228868987,48,0,0
6615.250000000002,11814.894791241373,41588.340000000004,9,161626.9537576553,12,0,1
9341.541304347831,19411.661613199252,50661.574181818185,46,544559.5439493053,48,0,0
11420.800000000001,15837.174140759358,38488.915789473685,5,34072.837539774846,12,0,1
1757.4157303370794,4342.25949161175,23663.33724137931,29,434385.72948651854,24,0,0
10267.66,17928.848476798503,54431.5,3,55721.40913920898,12,0,1
2632.944444444444,8242.1814308581,29580.50263157895,9,117865.25792876477,12,0,1
1812.612195121952,4614.630729760799,20807.177304964538,31,358915.39120873116,24,0,0
1943.2806451612912,5015.903557756586,21660.971698113208,23,267470.7853998008,24,0,0
3434.526114649679,10247.540691420012,40621.424782608694,35,704422.0189919034,24,0,0
2371.0110091743136,9385.360649508182,32192.355102040816,38,510022.08451492916,48,0,0
726.8070588235299,3698.391141763001,18131.449429657794,46,493794.68872206245,48,0,0
1058.4710280373836,3588.9543266434102,18067.212222222224,38,413793.5356195453,48,0,0
6397.532642487047,14760.116015488773,44524.15659722222,47,705184.4546134998,48,0,0
1181.0000000000007,4045.9150766720054,26231.685714285715,40,725594.2224376682,48,0,0
2848.2361445783117,7555.125961011436,38255.9887966805,36,833246.5274876747,24,0,0
1440.1575757575752,12049.248378984254,29035.869014084506,14,69123.211585624,12,0,1
2900.7813229571957,8327.549963439198,34627.70112359551,47,844712.2562457043,48,0,0
14833.333333333334,17599.199318511404,37102.85384615384,4,7617.82083652413,12,0,1
6963.127868852456,13496.185661774503,30245.035344827586,22,71558.60846812873,24,0,1
6788.192499999997,14806.71457984371,54026.81574803149,23,561507.8915319137,24,0,0
2026.2428571428568,5310.600383397416,19772.14528301887,11,100660.38967846439,12,0,1
1884.9611940298519,4968.460451691174,22027.512785388128,42,507804.85904424277,48,0,0
1653.9760000000003,4041.9833170691327,16416.482417582418,22,183315.34723577136,24,0,0
1907.0159999999998,6550.211995379656,25396.290384615386,12,147550.39672627288,12,0,1
5901.226950354607,12497.261271370155,49937.933936651585,40,997736.455756451,48,0,0
1500.4241545893717,6806.299254062254,27474.692604501608,42,582207.9520478382,48,0,0
5250.13275862069,13573.497774157084,36824.79415584415,38,367756.34708613943,48,0,0
2373.03625730994,9178.706490141703,28503.96840148699,41,416008.77226934687,48,0,0
