loan_id,account_id,amount_loan,duration,payments,status,trans_id,date_y,type,amount_y,balance,date_diff
6540,7562,309600,48,6450,1,2292639,814406400,withdrawal,1800.0,55558.9,777600.0
6540,7562,309600,48,6450,1,2292667,815097600,withdrawal,30.0,55779.9,691200.0
6540,7562,309600,48,6450,1,3490060,815097600,credit,250.9,55809.9,2073600.0
6540,7562,309600,48,6450,1,2292587,815356800,withdrawal in cash,11588.0,44191.9,
6540,7562,309600,48,6450,1,2292501,815702400,credit,38701.0,82892.9,604800.0
6540,7562,309600,48,6450,1,2292715,816220800,withdrawal,23000.0,59892.9,1123200.0
6540,7562,309600,48,6450,1,2292549,816393600,withdrawal,7600.0,52292.9,172800.0
6540,7562,309600,48,6450,1,2292641,816739200,withdrawal,1800.0,50492.9,345600.0
6540,7562,309600,48,6450,1,2292590,817171200,withdrawal in cash,7176.0,43316.9,1814400.0
6540,7562,309600,48,6450,1,2292668,817689600,withdrawal,30.0,43525.1,950400.0
6540,7562,309600,48,6450,1,3490061,817689600,credit,238.2,43555.1,1987200.0
6540,7562,309600,48,6450,1,2292502,818294400,credit,58052.0,101577.1,604800.0
6540,7562,309600,48,6450,1,2292550,818640000,withdrawal,5500.0,96077.1,950400.0
6540,7562,309600,48,6450,1,2292716,818812800,withdrawal,32200.0,63877.1,172800.0
6540,7562,309600,48,6450,1,2292609,819072000,withdrawal,6000.0,57877.1,259200.0
6540,7562,309600,48,6450,1,2292588,819676800,withdrawal in cash,22389.0,35488.1,2505600.0
6545,7606,191880,60,3198,1,2304714,795225600,credit,400.0,400.0,
6545,7606,191880,60,3198,1,2304715,795312000,credit,8545.0,8945.0,86400.0
6545,7606,191880,60,3198,1,2304733,795744000,credit,14851.0,23796.0,432000.0
6545,7606,191880,60,3198,1,2304728,796348800,credit,45205.0,69001.0,604800.0
6545,7606,191880,60,3198,1,2304732,796608000,credit,46829.0,115901.8,259200.0
6545,7606,191880,60,3198,1,2305065,796608000,withdrawal,31600.0,84301.8,
6545,7606,191880,60,3198,1,3490468,796608000,credit,71.8,69072.8,0.0
6545,7606,191880,60,3198,1,2304739,797731200,credit,11309.0,95610.8,1123200.0
6545,7606,191880,60,3198,1,2305066,797817600,withdrawal,32600.0,63010.8,1209600.0
6545,7606,191880,60,3198,1,2305021,799200000,withdrawal,14.6,63354.3,1382400.0
6545,7606,191880,60,3198,1,3490469,799200000,credit,358.1,63368.9,1468800.0
6545,7606,191880,60,3198,1,2304995,799286400,withdrawal,2400.0,60954.3,86400.0
6545,7606,191880,60,3198,1,2304934,799459200,withdrawal in cash,23941.0,37013.3,
6545,7606,191880,60,3198,1,2304885,799632000,withdrawal,5856.0,31157.3,345600.0
6545,7606,191880,60,3198,1,2304837,799718400,withdrawal,4268.0,26889.3,86400.0
6545,7606,191880,60,3198,1,2304789,799804800,withdrawal,3000.0,23889.3,86400.0
6545,7606,191880,60,3198,1,2304725,800323200,credit,27053.0,50942.3,1123200.0
6545,7606,191880,60,3198,1,2305067,800409600,withdrawal,14300.0,36642.3,604800.0
6545,7606,191880,60,3198,1,2305022,801878400,withdrawal,14.6,36777.2,1468800.0
6545,7606,191880,60,3198,1,2304998,801878400,withdrawal,2700.0,34077.2,0.0
6545,7606,191880,60,3198,1,3490470,801878400,credit,149.6,36791.8,1555200.0
6545,7606,191880,60,3198,1,2304734,802051200,credit,23778.0,57855.2,172800.0
6545,7606,191880,60,3198,1,2304886,802310400,withdrawal,5856.0,51999.2,432000.0
6545,7606,191880,60,3198,1,2304838,802396800,withdrawal,4268.0,47731.2,86400.0
6545,7606,191880,60,3198,1,2305068,803001600,withdrawal,7100.0,40631.2,604800.0
6545,7606,191880,60,3198,1,2304933,803347200,withdrawal in cash,13616.0,27015.2,3888000.0
6545,7606,191880,60,3198,1,2304790,803520000,withdrawal,2700.0,24315.2,518400.0
6545,7606,191880,60,3198,1,2305023,804470400,withdrawal,14.6,24445.3,950400.0
6545,7606,191880,60,3198,1,3490471,804470400,credit,144.7,24459.9,2419200.0
6545,7606,191880,60,3198,1,2304887,804902400,withdrawal,5856.0,26201.3,432000.0
6545,7606,191880,60,3198,1,2304722,804902400,credit,7612.0,32057.3,432000.0
6545,7606,191880,60,3198,1,2304839,804988800,withdrawal,4268.0,21933.3,86400.0
6545,7606,191880,60,3198,1,2304729,805075200,credit,9508.0,31441.3,172800.0
6545,7606,191880,60,3198,1,2304791,805161600,withdrawal,3100.0,28341.3,172800.0
6545,7606,191880,60,3198,1,2304723,805420800,credit,15370.0,43711.3,345600.0
6545,7606,191880,60,3198,1,2304730,805507200,credit,14143.0,57854.3,86400.0
6545,7606,191880,60,3198,1,2305069,805593600,withdrawal,15300.0,42554.3,432000.0
6545,7606,191880,60,3198,1,2304736,806889600,credit,42991.0,85545.3,1382400.0
6545,7606,191880,60,3198,1,2305024,807148800,withdrawal,14.6,85711.4,1555200.0
6545,7606,191880,60,3198,1,3490472,807148800,credit,180.7,85726.0,259200.0
6545,7606,191880,60,3198,1,2304717,807235200,credit,42828.0,128539.4,86400.0
6545,7606,191880,60,3198,1,2305070,807235200,withdrawal,58100.0,70439.4,86400.0
6545,7606,191880,60,3198,1,2304792,807408000,withdrawal,3200.0,67239.4,172800.0
6545,7606,191880,60,3198,1,2304888,807580800,withdrawal,5856.0,61383.4,172800.0
6545,7606,191880,60,3198,1,2304840,807667200,withdrawal,4268.0,57115.4,86400.0
6545,7606,191880,60,3198,1,2304724,807926400,credit,14718.0,71833.4,691200.0
6545,7606,191880,60,3198,1,2304994,807926400,withdrawal,12900.0,58933.4,259200.0
6545,7606,191880,60,3198,1,2305071,808185600,withdrawal,13600.0,45333.4,259200.0
6545,7606,191880,60,3198,1,2304937,808444800,withdrawal in cash,6073.0,39260.4,5097600.0
6545,7606,191880,60,3198,1,2305025,809827200,withdrawal,14.6,39461.4,1641600.0
6545,7606,191880,60,3198,1,3490473,809827200,credit,215.6,39476.0,1900800.0
6545,7606,191880,60,3198,1,2304889,810259200,withdrawal,5856.0,33605.4,432000.0
6545,7606,191880,60,3198,1,2304841,810345600,withdrawal,4268.0,29337.4,86400.0
6545,7606,191880,60,3198,1,2305072,810777600,credit,4100.0,33437.4,950400.0
6545,7606,191880,60,3198,1,2304793,811382400,withdrawal,2600.0,30837.4,1036800.0
6545,7606,191880,60,3198,1,2305026,812419200,withdrawal,14.6,30958.8,1036800.0
6545,7606,191880,60,3198,1,3490474,812419200,credit,136.0,30973.4,1641600.0
6545,7606,191880,60,3198,1,2304794,812678400,withdrawal,3900.0,27058.8,259200.0
6545,7606,191880,60,3198,1,2304890,812851200,withdrawal,5856.0,21202.8,172800.0
6545,7606,191880,60,3198,1,2304931,812937600,withdrawal in cash,3086.0,18116.8,4492800.0
6545,7606,191880,60,3198,1,2304842,812937600,withdrawal,4268.0,13848.8,86400.0
6545,7606,191880,60,3198,1,2305073,813369600,credit,7200.0,21048.8,950400.0
6545,7606,191880,60,3198,1,2304716,813801600,credit,27379.0,48427.8,432000.0
6545,7606,191880,60,3198,1,2304738,814665600,credit,43782.0,92209.8,864000.0
6545,7606,191880,60,3198,1,2305027,815097600,withdrawal,14.6,92380.4,2160000.0
6545,7606,191880,60,3198,1,3490475,815097600,credit,185.2,92395.0,432000.0
6545,7606,191880,60,3198,1,2305074,815184000,withdrawal,59200.0,53320.4,86400.0
6545,7606,191880,60,3198,1,2304727,815184000,credit,20140.0,112520.4,86400.0
6545,7606,191880,60,3198,1,2304891,815529600,withdrawal,5856.0,47464.4,345600.0
6545,7606,191880,60,3198,1,2304843,815616000,withdrawal,4268.0,43196.4,86400.0
6545,7606,191880,60,3198,1,2305075,815961600,withdrawal,4800.0,38396.4,345600.0
6545,7606,191880,60,3198,1,2304731,816134400,credit,41546.0,79942.4,950400.0
6545,7606,191880,60,3198,1,2304929,816480000,withdrawal in cash,13957.0,65985.4,3542400.0
6545,7606,191880,60,3198,1,2304997,816739200,withdrawal,11100.0,54885.4,777600.0
6545,7606,191880,60,3198,1,2304795,816912000,withdrawal,3700.0,51185.4,172800.0
6545,7606,191880,60,3198,1,2304718,817430400,credit,32820.0,84005.4,1296000.0
6545,7606,191880,60,3198,1,2305028,817689600,withdrawal,14.6,84271.0,777600.0
6545,7606,191880,60,3198,1,3490476,817689600,credit,280.2,84285.6,259200.0
6545,7606,191880,60,3198,1,2304930,817776000,withdrawal in cash,20706.0,63565.0,1296000.0
6545,7606,191880,60,3198,1,2304966,818035200,withdrawal,6300.0,71498.0,345600.0
6545,7606,191880,60,3198,1,2304720,818035200,credit,14233.0,77798.0,345600.0
6545,7606,191880,60,3198,1,2304892,818121600,withdrawal,5856.0,65642.0,86400.0
6545,7606,191880,60,3198,1,2304844,818208000,withdrawal,4268.0,90064.0,86400.0
6545,7606,191880,60,3198,1,2304737,818208000,credit,28690.0,94332.0,172800.0
6545,7606,191880,60,3198,1,2304735,818553600,credit,7188.0,97252.0,345600.0
6545,7606,191880,60,3198,1,2305076,818553600,withdrawal,31000.0,66252.0,345600.0
6545,7606,191880,60,3198,1,2304721,818640000,credit,12269.0,78521.0,86400.0
6546,7607,31728,24,1322,1,2305168,747187200,credit,600.0,600.0,
6546,7607,31728,24,1322,1,2305177,747964800,credit,14845.0,15445.0,777600.0
6546,7607,31728,24,1322,1,3490514,749347200,credit,36.5,15481.5,1382400.0
6546,7607,31728,24,1322,1,2305540,749779200,credit,3700.0,19181.5,432000.0
6546,7607,31728,24,1322,1,2305178,750556800,credit,14845.0,34026.5,777600.0
6546,7607,31728,24,1322,1,3490515,752025600,credit,109.3,34135.8,1468800.0
6546,7607,31728,24,1322,1,2305541,752371200,withdrawal,5700.0,28435.8,
6546,7607,31728,24,1322,1,2305179,753235200,credit,14845.0,43280.8,1209600.0
6546,7607,31728,24,1322,1,3490516,754617600,credit,163.6,43444.4,1382400.0
6546,7607,31728,24,1322,1,2305542,754963200,withdrawal,9800.0,33644.4,2592000.0
6546,7607,31728,24,1322,1,2305180,755827200,credit,22267.5,55911.9,1209600.0
6546,7607,31728,24,1322,1,3490517,757296000,credit,210.9,56122.8,1468800.0
6546,7607,31728,24,1322,1,2305543,757555200,withdrawal,15400.0,40722.8,2592000.0
6546,7607,31728,24,1322,1,2305181,758505600,credit,14845.0,55567.8,1209600.0
6546,7607,31728,24,1322,1,2305410,759456000,withdrawal,600.0,54967.8,1900800.0
6546,7607,31728,24,1322,1,2305409,759542400,withdrawal,600.0,54367.8,86400.0
6546,7607,31728,24,1322,1,2305414,759888000,withdrawal,1920.0,52447.8,345600.0
6546,7607,31728,24,1322,1,2305481,759974400,withdrawal,14.6,52663.8,86400.0
6546,7607,31728,24,1322,1,3490518,759974400,credit,230.6,52678.4,1468800.0
6546,7607,31728,24,1322,1,2305544,760147200,withdrawal,15500.0,37163.8,172800.0
6546,7607,31728,24,1322,1,2305254,760579200,withdrawal,6020.0,31143.8,432000.0
6546,7607,31728,24,1322,1,2305326,761011200,withdrawal,1000.0,30143.8,432000.0
6546,7607,31728,24,1322,1,2305182,761184000,credit,14845.0,44988.8,1209600.0
6546,7607,31728,24,1322,1,2305482,762393600,withdrawal,14.6,45153.7,1382400.0
6546,7607,31728,24,1322,1,3490519,762393600,credit,179.6,45168.3,1209600.0
6546,7607,31728,24,1322,1,2305545,762739200,withdrawal,9500.0,35653.7,345600.0
6546,7607,31728,24,1322,1,2305255,762998400,withdrawal,6020.0,29633.7,259200.0
6546,7607,31728,24,1322,1,2305327,763430400,withdrawal,1500.0,28133.7,432000.0
6546,7607,31728,24,1322,1,2305183,763603200,credit,14845.0,42978.7,1209600.0
6546,7607,31728,24,1322,1,2305448,764726400,withdrawal,2400.0,40578.7,1296000.0
6546,7607,31728,24,1322,1,2305483,765072000,withdrawal,14.6,40730.4,345600.0
6546,7607,31728,24,1322,1,3490520,765072000,credit,166.2,40745.0,1468800.0
6546,7607,31728,24,1322,1,2305546,765331200,withdrawal,9600.0,31130.4,259200.0
6546,7607,31728,24,1322,1,2305446,765590400,withdrawal,5280.0,25850.4,259200.0
6546,7607,31728,24,1322,1,2305256,765676800,withdrawal,6020.0,19830.4,86400.0
6546,7607,31728,24,1322,1,2305184,766281600,credit,14845.0,34675.4,1209600.0
6546,7607,31728,24,1322,1,2305328,766540800,withdrawal,1400.0,33275.4,864000.0
6546,7607,31728,24,1322,1,2305484,767664000,withdrawal,14.6,33391.1,1123200.0
6546,7607,31728,24,1322,1,3490521,767664000,credit,130.3,33405.7,1382400.0
6546,7607,31728,24,1322,1,2305547,767923200,withdrawal,3500.0,29891.1,259200.0
6546,7607,31728,24,1322,1,2305257,768268800,withdrawal,6020.0,23871.1,345600.0
6546,7607,31728,24,1322,1,2305329,768700800,withdrawal,1200.0,22671.1,432000.0
6546,7607,31728,24,1322,1,2305185,768873600,credit,14845.0,37516.1,1209600.0
6546,7607,31728,24,1322,1,2305485,770342400,withdrawal,14.6,37641.2,1641600.0
6546,7607,31728,24,1322,1,3490522,770342400,credit,139.8,37655.8,1468800.0
6546,7607,31728,24,1322,1,2305548,770515200,withdrawal,5700.0,31941.2,172800.0
6546,7607,31728,24,1322,1,2305258,770947200,withdrawal,6020.0,25921.2,432000.0
6546,7607,31728,24,1322,1,2305330,771033600,withdrawal,1100.0,24821.2,86400.0
6546,7607,31728,24,1322,1,2305186,771552000,credit,22267.5,47088.7,1209600.0
6546,7607,31728,24,1322,1,2305386,772761600,withdrawal,19680.0,27408.7,1728000.0
6546,7607,31728,24,1322,1,2305486,772934400,withdrawal,14.6,27552.7,172800.0
6546,7607,31728,24,1322,1,3490523,772934400,credit,158.6,27567.3,1382400.0
6546,7607,31728,24,1322,1,2305549,773107200,credit,1000.0,28552.7,172800.0
6546,7607,31728,24,1322,1,2305259,773539200,withdrawal,6020.0,22532.7,604800.0
6546,7607,31728,24,1322,1,2305331,773971200,withdrawal,1500.0,21032.7,432000.0
6546,7607,31728,24,1322,1,2305187,774144000,credit,14845.0,35877.7,1036800.0
6546,7607,31728,24,1322,1,2305445,775612800,withdrawal,1680.0,34327.2,1641600.0
6546,7607,31728,24,1322,1,2305487,775612800,withdrawal,14.6,34312.6,0.0
6546,7607,31728,24,1322,1,3490524,775612800,credit,129.5,36007.2,1468800.0
6546,7607,31728,24,1322,1,2305550,775699200,withdrawal,5500.0,28812.6,86400.0
6546,7607,31728,24,1322,1,2305260,776217600,withdrawal,6020.0,22792.6,518400.0
6546,7607,31728,24,1322,1,2305188,776822400,credit,14845.0,37637.6,1209600.0
6546,7607,31728,24,1322,1,2305332,776995200,withdrawal,1600.0,36037.6,777600.0
6546,7607,31728,24,1322,1,2305447,777168000,withdrawal,5040.0,30997.6,172800.0
6546,7607,31728,24,1322,1,2305449,778118400,withdrawal,5280.0,25717.6,950400.0
6546,7607,31728,24,1322,1,2305488,778291200,withdrawal,14.6,25827.9,172800.0
6546,7607,31728,24,1322,1,2305551,778291200,withdrawal,100.0,25727.9,0.0
6546,7607,31728,24,1322,1,3490525,778291200,credit,125.0,25842.5,1468800.0
6546,7607,31728,24,1322,1,2305333,778636800,withdrawal,1500.0,24227.9,345600.0
6546,7607,31728,24,1322,1,2305261,778896000,withdrawal,6020.0,18207.9,259200.0
6546,7607,31728,24,1322,1,2305189,779500800,credit,14845.0,33052.9,1209600.0
6546,7607,31728,24,1322,1,2305552,780883200,withdrawal,3600.0,29569.4,1987200.0
6546,7607,31728,24,1322,1,2305489,780883200,withdrawal,14.6,29554.8,0.0
6546,7607,31728,24,1322,1,3490526,780883200,credit,116.5,33169.4,1382400.0
6546,7607,31728,24,1322,1,2305262,781488000,withdrawal,6020.0,23534.8,604800.0
6546,7607,31728,24,1322,1,2305334,781833600,withdrawal,1600.0,21934.8,345600.0
6546,7607,31728,24,1322,1,2305190,782092800,credit,14845.0,36779.8,1209600.0
6546,7607,31728,24,1322,1,2305553,783475200,withdrawal,6900.0,29879.8,1641600.0
6546,7607,31728,24,1322,1,2305490,783561600,withdrawal,14.6,30000.8,86400.0
6546,7607,31728,24,1322,1,3490527,783561600,credit,135.5,30015.4,1468800.0
6546,7607,31728,24,1322,1,2305263,784166400,withdrawal,6020.0,23980.8,604800.0
6546,7607,31728,24,1322,1,2305191,784771200,credit,14845.0,38825.8,1209600.0
6546,7607,31728,24,1322,1,2305335,784944000,withdrawal,1400.0,37425.8,777600.0
6546,7607,31728,24,1322,1,2305444,785116800,withdrawal,4920.0,32505.8,172800.0
6546,7607,31728,24,1322,1,2305554,786067200,withdrawal,5500.0,27005.8,950400.0
6546,7607,31728,24,1322,1,2305491,786153600,withdrawal,14.6,27123.5,86400.0
6546,7607,31728,24,1322,1,3490528,786153600,credit,132.3,27138.1,1382400.0
6546,7607,31728,24,1322,1,2305264,786758400,withdrawal,6020.0,21103.5,604800.0
6546,7607,31728,24,1322,1,2305398,787017600,withdrawal,3840.0,17263.5,259200.0
6546,7607,31728,24,1322,1,2305336,787276800,withdrawal,1000.0,16263.5,259200.0
6546,7607,31728,24,1322,1,2305192,787363200,credit,22267.5,38531.0,1209600.0
6546,7607,31728,24,1322,1,2305555,788659200,withdrawal,7500.0,31031.0,1382400.0
6546,7607,31728,24,1322,1,2305492,788832000,withdrawal,14.6,31148.3,172800.0
6546,7607,31728,24,1322,1,3490529,788832000,credit,131.9,31162.9,1468800.0
6546,7607,31728,24,1322,1,2305415,789350400,withdrawal,2160.0,28988.3,518400.0
6546,7607,31728,24,1322,1,2305337,789350400,withdrawal,1400.0,27588.3,0.0
6546,7607,31728,24,1322,1,2305265,789436800,withdrawal,6020.0,21568.3,86400.0
6546,7607,31728,24,1322,1,2305418,789955200,withdrawal,3480.0,18088.3,518400.0
6546,7607,31728,24,1322,1,2305193,790041600,credit,14845.0,32933.3,1209600.0
6546,7607,31728,24,1322,1,2305420,790128000,withdrawal,3120.0,29813.3,172800.0
6546,7607,31728,24,1322,1,2305416,790214400,withdrawal,1200.0,28613.3,86400.0
6546,7607,31728,24,1322,1,2305417,790387200,withdrawal,3120.0,25493.3,172800.0
6546,7607,31728,24,1322,1,2305393,790992000,withdrawal,7840.0,17653.3,604800.0
6546,7607,31728,24,1322,1,2305419,790992000,withdrawal,3240.0,14413.3,0.0
6546,7607,31728,24,1322,1,2305556,791251200,credit,6900.0,21313.3,1209600.0
6546,7607,31728,24,1322,1,2305493,791510400,withdrawal,14.6,21400.2,518400.0
6546,7607,31728,24,1322,1,3490530,791510400,credit,101.6,21414.8,259200.0
6546,7607,31728,24,1322,1,2305266,792115200,withdrawal,6020.0,15380.2,604800.0
6546,7607,31728,24,1322,1,2305194,792720000,credit,14845.0,30225.2,1209600.0
6546,7607,31728,24,1322,1,2305338,793324800,withdrawal,1100.0,29125.2,1209600.0
6546,7607,31728,24,1322,1,2305557,793843200,withdrawal,600.0,28525.2,518400.0
6546,7607,31728,24,1322,1,2305494,793929600,withdrawal,14.6,28617.7,86400.0
6546,7607,31728,24,1322,1,3490531,793929600,credit,107.1,28632.3,1209600.0
6546,7607,31728,24,1322,1,2305267,794534400,withdrawal,6020.0,22597.7,604800.0
6546,7607,31728,24,1322,1,2305339,794880000,withdrawal,1400.0,21197.7,345600.0
6546,7607,31728,24,1322,1,2305195,795139200,credit,14845.0,36042.7,1209600.0
6546,7607,31728,24,1322,1,2305452,795484800,withdrawal,3240.0,32802.7,604800.0
6550,7614,320592,48,6679,1,2307858,792201600,credit,500.0,500.0,
6550,7614,320592,48,6679,1,2307861,794534400,credit,40072.0,40572.0,2332800.0
6550,7614,320592,48,6679,1,2308081,794793600,withdrawal,9600.0,30972.0,
6550,7614,320592,48,6679,1,3490637,796608000,credit,91.6,31063.6,2073600.0
6550,7614,320592,48,6679,1,2307862,797212800,credit,40072.0,71135.6,604800.0
6550,7614,320592,48,6679,1,2308082,797385600,withdrawal,22700.0,48435.6,2592000.0
6550,7614,320592,48,6679,1,3490638,799200000,credit,182.4,48618.0,1987200.0
6550,7614,320592,48,6679,1,2307863,799804800,credit,40072.0,88690.0,604800.0
6550,7614,320592,48,6679,1,2308083,799977600,withdrawal,31200.0,57490.0,2592000.0
6550,7614,320592,48,6679,1,3490639,801878400,credit,229.8,57719.8,2073600.0
6550,7614,320592,48,6679,1,2308084,802483200,withdrawal,46600.0,71227.8,2505600.0
6550,7614,320592,48,6679,1,2307864,802483200,credit,60108.0,117827.8,604800.0
6550,7614,320592,48,6679,1,2308085,802569600,withdrawal,22200.0,49027.8,86400.0
6550,7614,320592,48,6679,1,3490640,804470400,credit,220.9,49248.7,1987200.0
6550,7614,320592,48,6679,1,2307865,805075200,credit,40072.0,89320.7,604800.0
6550,7614,320592,48,6679,1,2307913,805161600,withdrawal,6800.0,49620.7,2592000.0
6550,7614,320592,48,6679,1,2308086,805161600,withdrawal,32900.0,56420.7,0.0
6550,7614,320592,48,6679,1,2307955,807062400,withdrawal in cash,7531.0,42089.7,
6550,7614,320592,48,6679,1,2307961,807148800,withdrawal in cash,10391.0,31921.5,86400.0
6550,7614,320592,48,6679,1,2308040,807148800,withdrawal,14.6,31906.9,1987200.0
6550,7614,320592,48,6679,1,3490641,807148800,credit,222.9,42312.5,2073600.0
6550,7614,320592,48,6679,1,2307866,807753600,credit,40072.0,71978.9,604800.0
6550,7614,320592,48,6679,1,2308087,807753600,withdrawal,22000.0,49978.9,604800.0
6550,7614,320592,48,6679,1,2307914,808444800,withdrawal,5200.0,44778.9,691200.0
6550,7614,320592,48,6679,1,2307967,808963200,withdrawal in cash,7203.0,37575.9,1814400.0
6550,7614,320592,48,6679,1,2308041,809827200,withdrawal,14.6,37732.4,1382400.0
6550,7614,320592,48,6679,1,3490642,809827200,credit,171.1,37747.0,2073600.0
6550,7614,320592,48,6679,1,2308088,810345600,withdrawal,6100.0,31632.4,518400.0
6550,7614,320592,48,6679,1,2307867,810432000,credit,40072.0,71704.4,604800.0
6550,7614,320592,48,6679,1,2307915,811382400,withdrawal,8000.0,63704.4,1036800.0
6550,7614,320592,48,6679,1,2308042,812419200,withdrawal,14.6,63945.7,1036800.0
6550,7614,320592,48,6679,1,3490643,812419200,credit,255.9,63960.3,1987200.0
6550,7614,320592,48,6679,1,2308089,812937600,withdrawal,19500.0,44445.7,518400.0
6550,7614,320592,48,6679,1,2307916,812937600,withdrawal,7800.0,36645.7,0.0
6550,7614,320592,48,6679,1,2307868,813024000,credit,40072.0,76717.7,604800.0
6550,7614,320592,48,6679,1,2308043,815097600,withdrawal,14.6,77009.7,2160000.0
6550,7614,320592,48,6679,1,3490644,815097600,credit,306.6,77024.3,2073600.0
6550,7614,320592,48,6679,1,2307957,815270400,withdrawal in cash,12186.0,64823.7,6307200.0
6550,7614,320592,48,6679,1,2308090,815529600,withdrawal,17700.0,47123.7,432000.0
6550,7614,320592,48,6679,1,2308014,815702400,withdrawal,7800.0,79395.7,172800.0
6550,7614,320592,48,6679,1,2307869,815702400,credit,40072.0,87195.7,604800.0
6550,7614,320592,48,6679,1,2307917,816048000,withdrawal,6000.0,73395.7,345600.0
6550,7614,320592,48,6679,1,2307958,816912000,withdrawal in cash,3238.0,70157.7,1641600.0
6550,7614,320592,48,6679,1,2308044,817689600,withdrawal,14.6,70442.4,1641600.0
6550,7614,320592,48,6679,1,3490645,817689600,credit,299.3,70457.0,1987200.0
6550,7614,320592,48,6679,1,2308091,818121600,withdrawal,24900.0,45542.4,432000.0
6550,7614,320592,48,6679,1,2307870,818294400,credit,60108.0,105650.4,604800.0
6550,7614,320592,48,6679,1,2307918,818380800,withdrawal,6700.0,98950.4,259200.0
6550,7614,320592,48,6679,1,2307985,819590400,withdrawal,3600.0,95350.4,1209600.0
6550,7614,320592,48,6679,1,2308045,820368000,withdrawal,14.6,95721.1,777600.0
6550,7614,320592,48,6679,1,3490646,820368000,credit,385.3,95735.7,2073600.0
6550,7614,320592,48,6679,1,2308092,820713600,withdrawal,34400.0,61321.1,345600.0
6550,7614,320592,48,6679,1,2307871,820972800,credit,40072.0,101393.1,604800.0
6550,7614,320592,48,6679,1,2307999,820972800,withdrawal,8700.0,92693.1,259200.0
6550,7614,320592,48,6679,1,2307919,821059200,withdrawal,5700.0,85493.1,86400.0
6550,7614,320592,48,6679,1,2308000,821059200,withdrawal,1500.0,91193.1,0.0
6550,7614,320592,48,6679,1,2307982,821318400,withdrawal,15000.0,70493.1,259200.0
6550,7614,320592,48,6679,1,2307996,821577600,withdrawal,6900.0,63593.1,259200.0
6550,7614,320592,48,6679,1,2307997,821664000,withdrawal,2100.0,61493.1,86400.0
6550,7614,320592,48,6679,1,2307998,822182400,withdrawal,2700.0,50693.1,518400.0
6550,7614,320592,48,6679,1,2307995,822182400,withdrawal,8100.0,53393.1,0.0
6550,7614,320592,48,6679,1,2308018,822787200,withdrawal,2700.0,47993.1,604800.0
6550,7614,320592,48,6679,1,2308046,823046400,withdrawal,14.6,48266.1,259200.0
6550,7614,320592,48,6679,1,3490647,823046400,credit,287.6,48280.7,2073600.0
6550,7614,320592,48,6679,1,2308093,823305600,withdrawal,8500.0,39766.1,259200.0
6550,7614,320592,48,6679,1,2307872,823651200,credit,40072.0,79838.1,604800.0
6550,7614,320592,48,6679,1,2307920,823737600,withdrawal,7200.0,72638.1,432000.0
6550,7614,320592,48,6679,1,2307972,825292800,withdrawal in cash,20530.0,52108.1,8380800.0
6550,7614,320592,48,6679,1,2308047,825552000,withdrawal,14.6,52364.2,1814400.0
6550,7614,320592,48,6679,1,3490648,825552000,credit,270.7,52378.8,1900800.0
6550,7614,320592,48,6679,1,2308094,825897600,withdrawal,10100.0,42264.2,345600.0
6550,7614,320592,48,6679,1,2308016,826070400,withdrawal,9000.0,33264.2,172800.0
6550,7614,320592,48,6679,1,2307873,826156800,credit,40072.0,73336.2,604800.0
6550,7614,320592,48,6679,1,2307921,827107200,withdrawal,6100.0,67236.2,1036800.0
6550,7614,320592,48,6679,1,2307969,828057600,withdrawal in cash,7152.0,60084.2,2764800.0
6550,7614,320592,48,6679,1,2308048,828230400,withdrawal,14.6,60341.1,1123200.0
6550,7614,320592,48,6679,1,3490649,828230400,credit,271.5,60355.7,2073600.0
6550,7614,320592,48,6679,1,2308095,828489600,withdrawal,11400.0,48941.1,259200.0
6550,7614,320592,48,6679,1,2307874,828835200,credit,40072.0,89013.1,604800.0
6550,7614,320592,48,6679,1,2307971,829008000,withdrawal in cash,12382.0,76631.1,950400.0
6550,7614,320592,48,6679,1,2307922,829267200,withdrawal,6600.0,70031.1,777600.0
6550,7614,320592,48,6679,1,2308020,829440000,withdrawal,12600.0,57431.1,172800.0
6550,7614,320592,48,6679,1,2307970,830390400,withdrawal in cash,19985.0,37446.1,1382400.0
6550,7614,320592,48,6679,1,2308049,830822400,withdrawal,14.6,37676.6,1382400.0
6550,7614,320592,48,6679,1,3490650,830822400,credit,245.1,37691.2,1987200.0
6550,7614,320592,48,6679,1,2308096,831081600,withdrawal,2800.0,34876.6,259200.0
6550,7614,320592,48,6679,1,2307875,831427200,credit,40072.0,74948.6,604800.0
6550,7614,320592,48,6679,1,2307923,831513600,withdrawal,5800.0,69148.6,432000.0
6577,7753,51696,24,2154,1,2349697,729129600,credit,600.0,600.0,
6577,7753,51696,24,2154,1,2349709,729475200,credit,19588.0,20188.0,345600.0
6577,7753,51696,24,2154,1,2349705,729475200,credit,27078.0,47266.0,0.0
6577,7753,51696,24,2154,1,3492040,730857600,credit,119.6,47385.6,1382400.0
6577,7753,51696,24,2154,1,2350078,731721600,withdrawal,12000.0,35385.6,
6577,7753,51696,24,2154,1,2349715,732240000,credit,36130.0,71515.6,1382400.0
6577,7753,51696,24,2154,1,2349722,732412800,credit,7824.0,79339.6,172800.0
6577,7753,51696,24,2154,1,3492041,733536000,credit,263.8,79603.4,1123200.0
6577,7753,51696,24,2154,1,2350079,734313600,withdrawal,27500.0,52103.4,2592000.0
