amount_loan,duration,payments,status,balance,date_diff,type_credit,type_withdrawal,disp_disponent,disp_no_disponent
55368,24,2307,1,47674.1,86400.0,0,1,0,1
55368,24,2307,1,63374.1,0.0,0,1,0,1
55368,24,2307,1,48132.1,1468800.0,1,0,0,1
55368,24,2307,1,48117.5,1382400.0,0,1,0,1
55368,24,2307,1,47902.9,0.0,1,0,0,1
55368,24,2307,1,69576.5,259200.0,1,0,0,1
55368,24,2307,1,47476.5,1209600.0,0,1,0,1
55368,24,2307,1,44676.5,604800.0,0,1,0,1
55368,24,2307,1,44867.8,2332800.0,1,0,0,1
55368,24,2307,1,45038.4,777600.0,0,1,0,1
55368,24,2307,1,45053.0,0.0,1,0,0,1
55368,24,2307,1,42238.4,432000.0,0,1,0,1
55368,24,2307,1,21297.4,172800.0,0,1,0,1
55368,24,2307,1,31958.4,691200.0,1,0,0,1
55368,24,2307,1,45385.4,432000.0,1,0,0,1
55368,24,2307,1,35585.4,604800.0,0,1,0,1
55368,24,2307,1,53086.4,432000.0,1,0,0,1
55368,24,2307,1,40870.4,0.0,1,0,0,1
55368,24,2307,1,50176.4,1382400.0,0,1,0,1
55368,24,2307,1,50486.6,1123200.0,1,0,0,1
55368,24,2307,1,50472.0,86400.0,0,1,0,1
55368,24,2307,1,50306.2,0.0,1,0,0,1
55368,24,2307,1,47972.0,604800.0,0,1,0,1
55368,24,2307,1,38872.0,518400.0,0,1,0,1
55368,24,2307,1,58921.0,2160000.0,1,0,0,1
55368,24,2307,1,46021.0,1209600.0,0,1,0,1
55368,24,2307,1,46310.4,432000.0,1,0,0,1
55368,24,2307,1,46295.8,259200.0,0,1,0,1
55368,24,2307,1,46124.7,0.0,1,0,0,1
55368,24,2307,1,56410.8,172800.0,1,0,0,1
55368,24,2307,1,54210.8,432000.0,0,1,0,1
55368,24,2307,1,38898.8,259200.0,0,1,0,1
55368,24,2307,1,87037.8,864000.0,1,0,0,1
55368,24,2307,1,81337.8,345600.0,0,1,0,1
55368,24,2307,1,54137.8,86400.0,0,1,0,1
55368,24,2307,1,36782.8,86400.0,0,1,0,1
55368,24,2307,1,14983.8,604800.0,0,1,0,1
55368,24,2307,1,44447.8,864000.0,1,0,0,1
55368,24,2307,1,44801.2,777600.0,1,0,0,1
55368,24,2307,1,44786.6,864000.0,0,1,0,1
55368,24,2307,1,44624.5,0.0,1,0,0,1
55368,24,2307,1,31925.6,345600.0,0,1,0,1
55368,24,2307,1,17075.6,345600.0,0,1,0,1
55368,24,2307,1,24575.6,0.0,0,1,0,1
55368,24,2307,1,12275.6,0.0,0,1,0,1
55368,24,2307,1,10775.6,86400.0,0,1,0,1
55368,24,2307,1,3575.6,172800.0,0,1,0,1
55368,24,2307,1,16775.6,1036800.0,1,0,0,1
55368,24,2307,1,14675.6,1036800.0,0,1,0,1
55368,24,2307,1,5975.6,432000.0,0,1,0,1
55368,24,2307,1,27635.2,1641600.0,1,0,0,1
55368,24,2307,1,27698.7,259200.0,0,1,0,1
55368,24,2307,1,27553.6,0.0,1,0,0,1
55368,24,2307,1,27713.3,0.0,1,0,0,1
55368,24,2307,1,24133.7,86400.0,0,1,0,1
55368,24,2307,1,23033.7,864000.0,0,1,0,1
55368,24,2307,1,4835.7,691200.0,0,1,0,1
55368,24,2307,1,2235.7,172800.0,0,1,0,1
55368,24,2307,1,2329.0,2419200.0,1,0,0,1
55368,24,2307,1,2314.4,604800.0,0,1,0,1
55368,24,2307,1,2263.0,0.0,1,0,0,1
55368,24,2307,1,12414.4,1123200.0,1,0,0,1
63312,48,1319,1,500.0,0.0,1,0,0,1
63312,48,1319,1,4666.0,1641600.0,1,0,0,1
63312,48,1319,1,15166.0,950400.0,1,0,0,1
63312,48,1319,1,15192.5,1036800.0,1,0,0,1
63312,48,1319,1,21441.5,691200.0,1,0,0,1
63312,48,1319,1,25041.5,864000.0,1,0,0,1
63312,48,1319,1,25122.5,1036800.0,1,0,0,1
63312,48,1319,1,29288.5,691200.0,1,0,0,1
63312,48,1319,1,27188.5,0.0,0,1,0,1
63312,48,1319,1,27296.9,1987200.0,1,0,0,1
63312,48,1319,1,31462.9,691200.0,1,0,0,1
63312,48,1319,1,26862.9,2592000.0,0,1,0,1
63312,48,1319,1,26975.5,1987200.0,1,0,0,1
63312,48,1319,1,25775.5,1468800.0,0,1,0,1
63312,48,1319,1,29941.5,691200.0,1,0,0,1
63312,48,1319,1,29470.5,777600.0,0,1,0,1
63312,48,1319,1,28470.5,345600.0,0,1,0,1
63312,48,1319,1,28574.3,1209600.0,0,1,0,1
63312,48,1319,1,28588.9,1900800.0,1,0,0,1
63312,48,1319,1,26268.3,604800.0,0,1,0,1
63312,48,1319,1,30434.3,691200.0,1,0,0,1
63312,48,1319,1,29334.3,86400.0,0,1,0,1
63312,48,1319,1,28863.3,345600.0,0,1,0,1
63312,48,1319,1,25663.3,345600.0,0,1,0,1
63312,48,1319,1,21103.3,691200.0,0,1,0,1
63312,48,1319,1,21197.8,604800.0,0,1,0,1
63312,48,1319,1,21212.4,1987200.0,1,0,0,1
63312,48,1319,1,19797.8,172800.0,0,1,0,1
63312,48,1319,1,17491.8,432000.0,0,1,0,1
63312,48,1319,1,21657.8,691200.0,1,0,0,1
63312,48,1319,1,21186.8,432000.0,0,1,0,1
63312,48,1319,1,24386.8,604800.0,1,0,0,1
63312,48,1319,1,24467.3,1555200.0,0,1,0,1
63312,48,1319,1,24481.9,1296000.0,1,0,0,1
63312,48,1319,1,23167.3,432000.0,0,1,0,1
63312,48,1319,1,20861.3,172800.0,0,1,0,1
63312,48,1319,1,27110.3,691200.0,1,0,0,1
63312,48,1319,1,23870.3,259200.0,0,1,0,1
63312,48,1319,1,23399.3,172800.0,0,1,0,1
63312,48,1319,1,25999.3,604800.0,1,0,0,1
63312,48,1319,1,23279.3,1382400.0,0,1,0,1
63312,48,1319,1,23368.3,259200.0,0,1,0,1
63312,48,1319,1,23382.9,1382400.0,1,0,0,1
63312,48,1319,1,22168.3,172800.0,0,1,0,1
63312,48,1319,1,19862.3,432000.0,0,1,0,1
63312,48,1319,1,16982.3,0.0,0,1,0,1
63312,48,1319,1,21148.3,691200.0,1,0,0,1
63312,48,1319,1,19677.3,432000.0,0,1,0,1
63312,48,1319,1,20677.3,0.0,0,1,0,1
63312,48,1319,1,14757.3,86400.0,0,1,0,1
63312,48,1319,1,18237.3,0.0,0,1,0,1
63312,48,1319,1,18257.3,518400.0,1,0,0,1
63312,48,1319,1,16817.3,259200.0,0,1,0,1
63312,48,1319,1,14297.3,518400.0,0,1,0,1
63312,48,1319,1,14357.5,777600.0,0,1,0,1
63312,48,1319,1,14372.1,1468800.0,1,0,0,1
63312,48,1319,1,12051.5,604800.0,0,1,0,1
63312,48,1319,1,16217.5,691200.0,1,0,0,1
63312,48,1319,1,15746.5,432000.0,0,1,0,1
63312,48,1319,1,22246.5,432000.0,1,0,0,1
63312,48,1319,1,20846.5,259200.0,0,1,0,1
63312,48,1319,1,20908.8,1123200.0,0,1,0,1
63312,48,1319,1,20923.4,1296000.0,1,0,0,1
63312,48,1319,1,19808.8,345600.0,0,1,0,1
63312,48,1319,1,17502.8,259200.0,0,1,0,1
63312,48,1319,1,21668.8,691200.0,1,0,0,1
63312,48,1319,1,21197.8,432000.0,0,1,0,1
63312,48,1319,1,25197.8,604800.0,1,0,0,1
63312,48,1319,1,25280.1,1641600.0,0,1,0,1
63312,48,1319,1,25294.7,1382400.0,1,0,0,1
63312,48,1319,1,23980.1,518400.0,0,1,0,1
63312,48,1319,1,21674.1,86400.0,0,1,0,1
63312,48,1319,1,25840.1,691200.0,1,0,0,1
63312,48,1319,1,25369.1,432000.0,0,1,0,1
63312,48,1319,1,27369.1,518400.0,1,0,0,1
63312,48,1319,1,27464.5,1555200.0,0,1,0,1
63312,48,1319,1,27479.1,1382400.0,1,0,0,1
63312,48,1319,1,26264.5,518400.0,0,1,0,1
63312,48,1319,1,23958.5,86400.0,0,1,0,1
63312,48,1319,1,28124.5,691200.0,1,0,0,1
63312,48,1319,1,27653.5,432000.0,0,1,0,1
63312,48,1319,1,28553.5,518400.0,1,0,0,1
91200,24,3800,1,700.0,0.0,1,0,1,0
91200,24,3800,1,23499.0,1382400.0,1,0,1,0
91200,24,3800,1,23799.0,1209600.0,1,0,1,0
91200,24,3800,1,23815.0,345600.0,1,0,1,0
91200,24,3800,1,46614.0,1123200.0,1,0,1,0
91200,24,3800,1,33814.0,0.0,0,1,1,0
91200,24,3800,1,33920.1,1468800.0,1,0,1,0
91200,24,3800,1,56719.1,1123200.0,1,0,1,0
91200,24,3800,1,41519.1,2592000.0,0,1,1,0
91200,24,3800,1,41666.2,1555200.0,1,0,1,0
91200,24,3800,1,64465.2,1123200.0,1,0,1,0
91200,24,3800,1,42365.2,2592000.0,0,1,1,0
91200,24,3800,1,42538.9,1468800.0,1,0,1,0
91200,24,3800,1,76736.9,1123200.0,1,0,1,0
91200,24,3800,1,60334.9,1900800.0,0,1,1,0
91200,24,3800,1,40734.9,691200.0,0,1,1,0
91200,24,3800,1,40914.6,518400.0,0,1,1,0
91200,24,3800,1,40929.2,1555200.0,1,0,1,0
91200,24,3800,1,19163.6,172800.0,0,1,1,0
91200,24,3800,1,8884.6,345600.0,0,1,1,0
91200,24,3800,1,31683.6,1123200.0,1,0,1,0
91200,24,3800,1,30183.6,691200.0,0,1,1,0
91200,24,3800,1,27083.6,259200.0,0,1,1,0
91200,24,3800,1,24383.6,172800.0,0,1,1,0
91200,24,3800,1,25083.6,950400.0,1,0,1,0
91200,24,3800,1,25171.9,1036800.0,0,1,1,0
91200,24,3800,1,25186.5,604800.0,1,0,1,0
91200,24,3800,1,14892.9,518400.0,0,1,1,0
91200,24,3800,1,37691.9,1123200.0,1,0,1,0
91200,24,3800,1,34791.9,691200.0,0,1,1,0
91200,24,3800,1,29691.9,777600.0,0,1,1,0
91200,24,3800,1,20091.9,172800.0,0,1,1,0
91200,24,3800,1,20195.3,259200.0,0,1,1,0
91200,24,3800,1,20209.9,1296000.0,1,0,1,0
91200,24,3800,1,9916.3,518400.0,0,1,1,0
91200,24,3800,1,32715.3,1123200.0,1,0,1,0
288468,36,8013,1,600.0,0.0,1,0,0,1
288468,36,8013,1,21233.0,777600.0,1,0,0,1
288468,36,8013,1,23133.0,1814400.0,1,0,0,1
288468,36,8013,1,23149.0,172800.0,1,0,0,1
288468,36,8013,1,23139.4,0.0,1,0,0,1
288468,36,8013,1,43782.1,604800.0,1,0,0,1
288468,36,8013,1,33082.1,0.0,0,1,0,1
288468,36,8013,1,33197.1,2073600.0,1,0,0,1
288468,36,8013,1,33095.4,0.0,1,0,0,1
288468,36,8013,1,53830.1,604800.0,1,0,0,1
288468,36,8013,1,40830.1,2592000.0,0,1,0,1
288468,36,8013,1,40989.2,1987200.0,1,0,0,1
288468,36,8013,1,40847.1,0.0,1,0,0,1
288468,36,8013,1,71939.2,604800.0,1,0,0,1
288468,36,8013,1,48639.2,2592000.0,0,1,0,1
288468,36,8013,1,48840.6,2073600.0,1,0,0,1
288468,36,8013,1,48665.3,0.0,1,0,0,1
41952,12,3496,1,500.0,0.0,1,0,0,1
41952,12,3496,1,21475.0,345600.0,1,0,0,1
41952,12,3496,1,21546.6,1987200.0,1,0,0,1
41952,12,3496,1,23346.6,259200.0,1,0,0,1
41952,12,3496,1,44321.6,345600.0,1,0,0,1
41952,12,3496,1,44487.8,2073600.0,1,0,0,1
41952,12,3496,1,33587.8,0.0,0,1,0,1
41952,12,3496,1,54562.8,604800.0,1,0,0,1
41952,12,3496,1,54781.6,1987200.0,1,0,0,1
41952,12,3496,1,39781.6,2592000.0,0,1,0,1
41952,12,3496,1,71243.6,604800.0,1,0,0,1
41952,12,3496,1,71527.0,2073600.0,1,0,0,1
41952,12,3496,1,46127.0,2592000.0,0,1,0,1
41952,12,3496,1,67102.0,604800.0,1,0,0,1
41952,12,3496,1,66904.0,604800.0,0,1,0,1
41952,12,3496,1,62704.0,86400.0,0,1,0,1
41952,12,3496,1,60304.0,259200.0,0,1,0,1
41952,12,3496,1,60255.0,86400.0,0,1,0,1
41952,12,3496,1,53094.0,86400.0,0,1,0,1
41952,12,3496,1,56955.0,0.0,0,1,0,1
41952,12,3496,1,47094.0,432000.0,0,1,0,1
41952,12,3496,1,42594.0,259200.0,0,1,0,1
41952,12,3496,1,34494.0,432000.0,0,1,0,1
41952,12,3496,1,30894.0,259200.0,0,1,0,1
41952,12,3496,1,23300.8,86400.0,0,1,0,1
41952,12,3496,1,23315.4,0.0,0,1,0,1
41952,12,3496,1,31115.4,2073600.0,1,0,0,1
41952,12,3496,1,44275.8,604800.0,1,0,0,1
41952,12,3496,1,44077.8,691200.0,0,1,0,1
41952,12,3496,1,44028.8,432000.0,0,1,0,1
41952,12,3496,1,40167.8,86400.0,0,1,0,1
41952,12,3496,1,37267.8,86400.0,0,1,0,1
41952,12,3496,1,19349.8,1036800.0,0,1,0,1
41952,12,3496,1,19477.2,86400.0,0,1,0,1
41952,12,3496,1,19491.8,1814400.0,1,0,0,1
41952,12,3496,1,21677.2,172800.0,1,0,0,1
41952,12,3496,1,34788.2,604800.0,0,1,0,1
41952,12,3496,1,42652.2,432000.0,1,0,0,1
41952,12,3496,1,34590.2,86400.0,0,1,0,1
41952,12,3496,1,31890.2,172800.0,0,1,0,1
41952,12,3496,1,31841.2,259200.0,0,1,0,1
41952,12,3496,1,27980.2,86400.0,0,1,0,1
41952,12,3496,1,28080.1,1468800.0,0,1,0,1
41952,12,3496,1,28094.7,2073600.0,1,0,0,1
41952,12,3496,1,23780.1,86400.0,0,1,0,1
41952,12,3496,1,44755.1,604800.0,1,0,0,1
41952,12,3496,1,44557.1,604800.0,0,1,0,1
41952,12,3496,1,44508.1,432000.0,0,1,0,1
41952,12,3496,1,40647.1,86400.0,0,1,0,1
41952,12,3496,1,38047.1,86400.0,0,1,0,1
41952,12,3496,1,38189.4,1296000.0,0,1,0,1
41952,12,3496,1,38204.0,1987200.0,1,0,0,1
41952,12,3496,1,28589.4,86400.0,0,1,0,1
41952,12,3496,1,49564.4,604800.0,1,0,0,1
41952,12,3496,1,49366.4,604800.0,0,1,0,1
41952,12,3496,1,46466.4,259200.0,0,1,0,1
41952,12,3496,1,46417.4,172800.0,0,1,0,1
41952,12,3496,1,42556.4,86400.0,0,1,0,1
41952,12,3496,1,38656.4,777600.0,0,1,0,1
41952,12,3496,1,33364.4,172800.0,0,1,0,1
41952,12,3496,1,28819.0,518400.0,0,1,0,1
41952,12,3496,1,33519.0,0.0,0,1,0,1
41952,12,3496,1,33533.6,2073600.0,1,0,0,1
41952,12,3496,1,60281.0,604800.0,1,0,0,1
41952,12,3496,1,60083.0,691200.0,0,1,0,1
41952,12,3496,1,60034.0,432000.0,0,1,0,1
41952,12,3496,1,56173.0,86400.0,0,1,0,1
41952,12,3496,1,53073.0,86400.0,0,1,0,1
41952,12,3496,1,53264.5,1296000.0,0,1,0,1
41952,12,3496,1,37064.5,0.0,0,1,0,1
41952,12,3496,1,53279.1,1987200.0,1,0,0,1
41952,12,3496,1,58039.5,604800.0,1,0,0,1
41952,12,3496,1,57841.5,691200.0,0,1,0,1
41952,12,3496,1,54341.5,172800.0,0,1,0,1
41952,12,3496,1,54292.5,259200.0,0,1,0,1
41952,12,3496,1,50431.5,86400.0,0,1,0,1
41952,12,3496,1,34631.5,1382400.0,0,1,0,1
41952,12,3496,1,34814.0,86400.0,0,1,0,1
41952,12,3496,1,34828.6,2073600.0,1,0,0,1
41952,12,3496,1,55789.0,604800.0,1,0,0,1
41952,12,3496,1,55591.0,691200.0,0,1,0,1
41952,12,3496,1,51891.0,259200.0,0,1,0,1
41952,12,3496,1,51842.0,172800.0,0,1,0,1
41952,12,3496,1,47981.0,86400.0,0,1,0,1
41952,12,3496,1,35781.0,1296000.0,0,1,0,1
41952,12,3496,1,35953.4,172800.0,0,1,0,1
41952,12,3496,1,35968.0,2073600.0,1,0,0,1
41952,12,3496,1,31853.4,518400.0,0,1,0,1
41952,12,3496,1,52828.4,604800.0,1,0,0,1
41952,12,3496,1,52630.4,172800.0,0,1,0,1
41952,12,3496,1,52581.4,432000.0,0,1,0,1
41952,12,3496,1,48720.4,86400.0,0,1,0,1
41952,12,3496,1,35320.4,1209600.0,0,1,0,1
41952,12,3496,1,35496.0,172800.0,0,1,0,1
41952,12,3496,1,35510.6,1987200.0,1,0,0,1
41952,12,3496,1,30386.0,432000.0,0,1,0,1
41952,12,3496,1,51361.0,604800.0,1,0,0,1
41952,12,3496,1,47063.0,259200.0,0,1,0,1
41952,12,3496,1,51163.0,0.0,0,1,0,1
41952,12,3496,1,32963.0,172800.0,0,1,0,1
41952,12,3496,1,32914.0,259200.0,0,1,0,1
41952,12,3496,1,29053.0,86400.0,0,1,0,1
41952,12,3496,1,24553.0,1209600.0,0,1,0,1
41952,12,3496,1,24672.8,259200.0,0,1,0,1
41952,12,3496,1,24687.4,2073600.0,1,0,0,1
309600,48,6450,1,400.0,0.0,1,0,0,1
309600,48,6450,1,39101.0,1814400.0,1,0,0,1
309600,48,6450,1,33501.0,0.0,0,1,0,1
309600,48,6450,1,33565.8,1814400.0,1,0,0,1
309600,48,6450,1,72266.8,604800.0,1,0,0,1
309600,48,6450,1,49666.8,2592000.0,0,1,0,1
309600,48,6450,1,49836.8,2073600.0,1,0,0,1
309600,48,6450,1,88537.8,604800.0,1,0,0,1
309600,48,6450,1,57837.8,2592000.0,0,1,0,1
309600,48,6450,1,58060.6,1987200.0,1,0,0,1
309600,48,6450,1,96761.6,604800.0,1,0,0,1
309600,48,6450,1,62061.6,2592000.0,0,1,0,1
309600,48,6450,1,62311.1,2073600.0,1,0,0,1
309600,48,6450,1,54311.1,1728000.0,0,1,0,1
309600,48,6450,1,112363.1,604800.0,1,0,0,1
309600,48,6450,1,92363.1,86400.0,0,1,0,1
309600,48,6450,1,80663.1,172800.0,0,1,0,1
309600,48,6450,1,50863.1,604800.0,0,1,0,1
309600,48,6450,1,51100.5,1209600.0,0,1,0,1
309600,48,6450,1,51130.5,1987200.0,1,0,0,1
309600,48,6450,1,84501.5,604800.0,0,1,0,1
309600,48,6450,1,89801.5,604800.0,1,0,0,1
309600,48,6450,1,56601.5,777600.0,0,1,0,1
309600,48,6450,1,56836.7,1296000.0,0,1,0,1
309600,48,6450,1,56866.7,2073600.0,1,0,0,1
309600,48,6450,1,50736.7,259200.0,0,1,0,1
309600,48,6450,1,89437.7,604800.0,1,0,0,1
309600,48,6450,1,58037.7,1036800.0,0,1,0,1
309600,48,6450,1,45437.7,1296000.0,0,1,0,1
309600,48,6450,1,45678.8,86400.0,0,1,0,1
309600,48,6450,1,45708.8,2073600.0,1,0,0,1
309600,48,6450,1,30978.8,172800.0,0,1,0,1
309600,48,6450,1,23278.8,345600.0,0,1,0,1
309600,48,6450,1,61979.8,604800.0,1,0,0,1
309600,48,6450,1,47879.8,691200.0,0,1,0,1
309600,48,6450,1,48057.9,1382400.0,0,1,0,1
309600,48,6450,1,48087.9,1987200.0,1,0,0,1
309600,48,6450,1,41757.9,345600.0,0,1,0,1
309600,48,6450,1,80458.9,604800.0,1,0,0,1
309600,48,6450,1,57358.9,864000.0,0,1,0,1
309600,48,6450,1,55558.9,777600.0,0,1,0,1
309600,48,6450,1,55779.9,691200.0,0,1,0,1
309600,48,6450,1,55809.9,2073600.0,1,0,0,1
309600,48,6450,1,44191.9,259200.0,0,1,0,1
309600,48,6450,1,82892.9,604800.0,1,0,0,1
309600,48,6450,1,59892.9,864000.0,0,1,0,1
309600,48,6450,1,52292.9,172800.0,0,1,0,1
309600,48,6450,1,50492.9,345600.0,0,1,0,1
309600,48,6450,1,43316.9,432000.0,0,1,0,1
309600,48,6450,1,43525.1,518400.0,0,1,0,1
309600,48,6450,1,43555.1,1987200.0,1,0,0,1
309600,48,6450,1,101577.1,604800.0,1,0,0,1
309600,48,6450,1,96077.1,950400.0,0,1,0,1
309600,48,6450,1,63877.1,172800.0,0,1,0,1
309600,48,6450,1,57877.1,259200.0,0,1,0,1
309600,48,6450,1,35488.1,604800.0,0,1,0,1
191880,60,3198,1,400.0,0.0,1,0,0,1
191880,60,3198,1,8945.0,86400.0,1,0,0,1
191880,60,3198,1,23796.0,432000.0,1,0,0,1
191880,60,3198,1,69001.0,604800.0,1,0,0,1
191880,60,3198,1,115901.8,259200.0,1,0,0,1
191880,60,3198,1,84301.8,0.0,0,1,0,1
191880,60,3198,1,69072.8,0.0,1,0,0,1
191880,60,3198,1,95610.8,1123200.0,1,0,0,1
191880,60,3198,1,63010.8,1209600.0,0,1,0,1
191880,60,3198,1,63354.3,1382400.0,0,1,0,1
191880,60,3198,1,63368.9,1468800.0,1,0,0,1
191880,60,3198,1,60954.3,86400.0,0,1,0,1
191880,60,3198,1,37013.3,172800.0,0,1,0,1
191880,60,3198,1,31157.3,172800.0,0,1,0,1
191880,60,3198,1,26889.3,86400.0,0,1,0,1
191880,60,3198,1,23889.3,86400.0,0,1,0,1
191880,60,3198,1,50942.3,1123200.0,1,0,0,1
191880,60,3198,1,36642.3,604800.0,0,1,0,1
191880,60,3198,1,36777.2,1468800.0,0,1,0,1
191880,60,3198,1,34077.2,0.0,0,1,0,1
191880,60,3198,1,36791.8,1555200.0,1,0,0,1
191880,60,3198,1,57855.2,172800.0,1,0,0,1
191880,60,3198,1,51999.2,432000.0,0,1,0,1
191880,60,3198,1,47731.2,86400.0,0,1,0,1
191880,60,3198,1,40631.2,604800.0,0,1,0,1
191880,60,3198,1,27015.2,345600.0,0,1,0,1
191880,60,3198,1,24315.2,172800.0,0,1,0,1
191880,60,3198,1,24445.3,950400.0,0,1,0,1
191880,60,3198,1,24459.9,2419200.0,1,0,0,1
191880,60,3198,1,26201.3,432000.0,0,1,0,1
191880,60,3198,1,32057.3,432000.0,1,0,0,1
191880,60,3198,1,21933.3,86400.0,0,1,0,1
191880,60,3198,1,31441.3,172800.0,1,0,0,1
191880,60,3198,1,28341.3,172800.0,0,1,0,1
191880,60,3198,1,43711.3,345600.0,1,0,0,1
191880,60,3198,1,57854.3,86400.0,1,0,0,1
191880,60,3198,1,42554.3,432000.0,0,1,0,1
191880,60,3198,1,85545.3,1382400.0,1,0,0,1
191880,60,3198,1,85711.4,1555200.0,0,1,0,1
191880,60,3198,1,85726.0,259200.0,1,0,0,1
191880,60,3198,1,128539.4,86400.0,1,0,0,1
191880,60,3198,1,70439.4,86400.0,0,1,0,1
191880,60,3198,1,67239.4,172800.0,0,1,0,1
191880,60,3198,1,61383.4,172800.0,0,1,0,1
191880,60,3198,1,57115.4,86400.0,0,1,0,1
191880,60,3198,1,71833.4,691200.0,1,0,0,1
191880,60,3198,1,58933.4,259200.0,0,1,0,1
191880,60,3198,1,45333.4,259200.0,0,1,0,1
191880,60,3198,1,39260.4,259200.0,0,1,0,1
191880,60,3198,1,39461.4,1382400.0,0,1,0,1
191880,60,3198,1,39476.0,1900800.0,1,0,0,1
191880,60,3198,1,33605.4,432000.0,0,1,0,1
191880,60,3198,1,29337.4,86400.0,0,1,0,1
191880,60,3198,1,33437.4,950400.0,1,0,0,1
191880,60,3198,1,30837.4,1036800.0,0,1,0,1
191880,60,3198,1,30958.8,1036800.0,0,1,0,1
191880,60,3198,1,30973.4,1641600.0,1,0,0,1
191880,60,3198,1,27058.8,259200.0,0,1,0,1
191880,60,3198,1,21202.8,172800.0,0,1,0,1
191880,60,3198,1,18116.8,86400.0,0,1,0,1
191880,60,3198,1,13848.8,0.0,0,1,0,1
191880,60,3198,1,21048.8,950400.0,1,0,0,1
191880,60,3198,1,48427.8,432000.0,1,0,0,1
191880,60,3198,1,92209.8,864000.0,1,0,0,1
191880,60,3198,1,92380.4,2160000.0,0,1,0,1
191880,60,3198,1,92395.0,432000.0,1,0,0,1
191880,60,3198,1,53320.4,86400.0,0,1,0,1
191880,60,3198,1,112520.4,86400.0,1,0,0,1
191880,60,3198,1,47464.4,345600.0,0,1,0,1
191880,60,3198,1,43196.4,86400.0,0,1,0,1
191880,60,3198,1,38396.4,345600.0,0,1,0,1
191880,60,3198,1,79942.4,950400.0,1,0,0,1
191880,60,3198,1,65985.4,518400.0,0,1,0,1
191880,60,3198,1,54885.4,259200.0,0,1,0,1
191880,60,3198,1,51185.4,172800.0,0,1,0,1
191880,60,3198,1,84005.4,1296000.0,1,0,0,1
191880,60,3198,1,84271.0,777600.0,0,1,0,1
191880,60,3198,1,84285.6,259200.0,1,0,0,1
191880,60,3198,1,63565.0,86400.0,0,1,0,1
191880,60,3198,1,71498.0,259200.0,0,1,0,1
191880,60,3198,1,77798.0,345600.0,1,0,0,1
191880,60,3198,1,65642.0,86400.0,0,1,0,1
191880,60,3198,1,90064.0,86400.0,0,1,0,1
191880,60,3198,1,94332.0,172800.0,1,0,0,1
191880,60,3198,1,97252.0,345600.0,1,0,0,1
191880,60,3198,1,66252.0,345600.0,0,1,0,1
191880,60,3198,1,78521.0,86400.0,1,0,0,1
31728,24,1322,1,600.0,0.0,1,0,1,0
31728,24,1322,1,15445.0,777600.0,1,0,1,0
31728,24,1322,1,15481.5,1382400.0,1,0,1,0
31728,24,1322,1,19181.5,432000.0,1,0,1,0
31728,24,1322,1,34026.5,777600.0,1,0,1,0
31728,24,1322,1,34135.8,1468800.0,1,0,1,0
31728,24,1322,1,28435.8,0.0,0,1,1,0
31728,24,1322,1,43280.8,1209600.0,1,0,1,0
31728,24,1322,1,43444.4,1382400.0,1,0,1,0
31728,24,1322,1,33644.4,2592000.0,0,1,1,0
31728,24,1322,1,55911.9,1209600.0,1,0,1,0
31728,24,1322,1,56122.8,1468800.0,1,0,1,0
31728,24,1322,1,40722.8,2592000.0,0,1,1,0
31728,24,1322,1,55567.8,1209600.0,1,0,1,0
31728,24,1322,1,54967.8,1900800.0,0,1,1,0
31728,24,1322,1,54367.8,86400.0,0,1,1,0
31728,24,1322,1,52447.8,345600.0,0,1,1,0
31728,24,1322,1,52663.8,86400.0,0,1,1,0
31728,24,1322,1,52678.4,1468800.0,1,0,1,0
31728,24,1322,1,37163.8,172800.0,0,1,1,0
31728,24,1322,1,31143.8,432000.0,0,1,1,0
31728,24,1322,1,30143.8,432000.0,0,1,1,0
31728,24,1322,1,44988.8,1209600.0,1,0,1,0
31728,24,1322,1,45153.7,1382400.0,0,1,1,0
31728,24,1322,1,45168.3,1209600.0,1,0,1,0
31728,24,1322,1,35653.7,345600.0,0,1,1,0
31728,24,1322,1,29633.7,259200.0,0,1,1,0
31728,24,1322,1,28133.7,432000.0,0,1,1,0
31728,24,1322,1,42978.7,1209600.0,1,0,1,0
31728,24,1322,1,40578.7,1296000.0,0,1,1,0
31728,24,1322,1,40730.4,345600.0,0,1,1,0
31728,24,1322,1,40745.0,1468800.0,1,0,1,0
31728,24,1322,1,31130.4,259200.0,0,1,1,0
31728,24,1322,1,25850.4,259200.0,0,1,1,0
31728,24,1322,1,19830.4,86400.0,0,1,1,0
31728,24,1322,1,34675.4,1209600.0,1,0,1,0
31728,24,1322,1,33275.4,864000.0,0,1,1,0
31728,24,1322,1,33391.1,1123200.0,0,1,1,0
31728,24,1322,1,33405.7,1382400.0,1,0,1,0
31728,24,1322,1,29891.1,259200.0,0,1,1,0
31728,24,1322,1,23871.1,345600.0,0,1,1,0
31728,24,1322,1,22671.1,432000.0,0,1,1,0
31728,24,1322,1,37516.1,1209600.0,1,0,1,0
31728,24,1322,1,37641.2,1641600.0,0,1,1,0
31728,24,1322,1,37655.8,1468800.0,1,0,1,0
31728,24,1322,1,31941.2,172800.0,0,1,1,0
31728,24,1322,1,25921.2,432000.0,0,1,1,0
31728,24,1322,1,24821.2,86400.0,0,1,1,0
31728,24,1322,1,47088.7,1209600.0,1,0,1,0
